Time,Node,PortIndex,IrnRtxByte
+1076000000.0ns,h14,0,449510375
+1076000000.0ns,h15,0,553617418
+1076000000.0ns,h16,0,426228614
+1076000000.0ns,h17,0,0
+1076000000.0ns,h18,0,0
+1076000000.0ns,h19,0,0
+1076000000.0ns,h20,0,0
+1076000000.0ns,h21,0,0
+1076000000.0ns,h22,0,0
+1076000000.0ns,h23,0,0
+1076000000.0ns,h24,0,0
+1076000000.0ns,h25,0,0
+1076000000.0ns,h26,0,0
+1076000000.0ns,h27,0,0
+1076000000.0ns,h28,0,0
+1076000000.0ns,h29,0,0
+1076000000.0ns,h30,0,0
+1076000000.0ns,h31,0,0
+1076000000.0ns,h32,0,0
+1076100000.0ns,h1,0,479184787
+1076100000.0ns,h2,0,499794367
+1076100000.0ns,h3,0,472770022
+1076100000.0ns,h4,0,494929548
+1076100000.0ns,h5,0,521471297
+1076100000.0ns,h6,0,533057221
+1076100000.0ns,h7,0,397719198
+1076100000.0ns,h8,0,312377394
+1076100000.0ns,h9,0,541476874
+1076100000.0ns,h10,0,185506161
+1076100000.0ns,h11,0,512793367
+1076100000.0ns,h12,0,310295606
+1076100000.0ns,h13,0,584571400
+1076100000.0ns,h14,0,450663875
+1076100000.0ns,h15,0,554877418
+1076100000.0ns,h16,0,427107614
+1076100000.0ns,h17,0,0
+1076100000.0ns,h18,0,0
+1076100000.0ns,h19,0,0
+1076100000.0ns,h20,0,0
+1076100000.0ns,h21,0,0
+1076100000.0ns,h22,0,0
+1076100000.0ns,h23,0,0
+1076100000.0ns,h24,0,0
+1076100000.0ns,h25,0,0
+1076100000.0ns,h26,0,0
+1076100000.0ns,h27,0,0
+1076100000.0ns,h28,0,0
+1076100000.0ns,h29,0,0
+1076100000.0ns,h30,0,0
+1076100000.0ns,h31,0,0
+1076100000.0ns,h32,0,0
+1076200000.0ns,h1,0,480444787
+1076200000.0ns,h2,0,500961071
+1076200000.0ns,h3,0,474030022
+1076200000.0ns,h4,0,496189548
+1076200000.0ns,h5,0,522056297
+1076200000.0ns,h6,0,534297721
+1076200000.0ns,h7,0,398979198
+1076200000.0ns,h8,0,312878394
+1076200000.0ns,h9,0,542736272
+1076200000.0ns,h10,0,185750661
+1076200000.0ns,h11,0,513618059
+1076200000.0ns,h12,0,311548106
+1076200000.0ns,h13,0,585510400
+1076200000.0ns,h14,0,451925375
+1076200000.0ns,h15,0,556137418
+1076200000.0ns,h16,0,428343614
+1076200000.0ns,h17,0,0
+1076200000.0ns,h18,0,0
+1076200000.0ns,h19,0,0
+1076200000.0ns,h20,0,0
+1076200000.0ns,h21,0,0
+1076200000.0ns,h22,0,0
+1076200000.0ns,h23,0,0
+1076200000.0ns,h24,0,0
+1076200000.0ns,h25,0,0
+1076200000.0ns,h26,0,0
+1076200000.0ns,h27,0,0
+1076200000.0ns,h28,0,0
+1076200000.0ns,h29,0,0
+1076200000.0ns,h30,0,0
+1076200000.0ns,h31,0,0
+1076200000.0ns,h32,0,0
+1076300000.0ns,h1,0,481706287
+1076300000.0ns,h2,0,502214867
+1076300000.0ns,h3,0,475291522
+1076300000.0ns,h4,0,497449293
+1076300000.0ns,h5,0,522848297
+1076300000.0ns,h6,0,535557721
+1076300000.0ns,h7,0,400239903
+1076300000.0ns,h8,0,313563894
+1076300000.0ns,h9,0,543997772
+1076300000.0ns,h10,0,185860161
+1076300000.0ns,h11,0,514677059
+1076300000.0ns,h12,0,312208106
+1076300000.0ns,h13,0,586536030
+1076300000.0ns,h14,0,453185375
+1076300000.0ns,h15,0,557398894
+1076300000.0ns,h16,0,429603614
+1076300000.0ns,h17,0,0
+1076300000.0ns,h18,0,0
+1076300000.0ns,h19,0,0
+1076300000.0ns,h20,0,0
+1076300000.0ns,h21,0,0
+1076300000.0ns,h22,0,0
+1076300000.0ns,h23,0,0
+1076300000.0ns,h24,0,0
+1076300000.0ns,h25,0,0
+1076300000.0ns,h26,0,0
+1076300000.0ns,h27,0,0
+1076300000.0ns,h28,0,0
+1076300000.0ns,h29,0,0
+1076300000.0ns,h30,0,0
+1076300000.0ns,h31,0,0
+1076300000.0ns,h32,0,0
+1076400000.0ns,h1,0,482966136
+1076400000.0ns,h2,0,503397735
+1076400000.0ns,h3,0,476551522
+1076400000.0ns,h4,0,498710793
+1076400000.0ns,h5,0,524066297
+1076400000.0ns,h6,0,536818472
+1076400000.0ns,h7,0,401499903
+1076400000.0ns,h8,0,313652394
+1076400000.0ns,h9,0,545257772
+1076400000.0ns,h10,0,186188661
+1076400000.0ns,h11,0,515527559
+1076400000.0ns,h12,0,313252106
+1076400000.0ns,h13,0,587730030
+1076400000.0ns,h14,0,454446548
+1076400000.0ns,h15,0,558604643
+1076400000.0ns,h16,0,430863614
+1076400000.0ns,h17,0,0
+1076400000.0ns,h18,0,0
+1076400000.0ns,h19,0,0
+1076400000.0ns,h20,0,0
+1076400000.0ns,h21,0,0
+1076400000.0ns,h22,0,0
+1076400000.0ns,h23,0,0
+1076400000.0ns,h24,0,0
+1076400000.0ns,h25,0,0
+1076400000.0ns,h26,0,0
+1076400000.0ns,h27,0,0
+1076400000.0ns,h28,0,0
+1076400000.0ns,h29,0,0
+1076400000.0ns,h30,0,0
+1076400000.0ns,h31,0,0
+1076400000.0ns,h32,0,0
+1076500000.0ns,h1,0,484020636
+1076500000.0ns,h2,0,504420735
+1076500000.0ns,h3,0,477811522
+1076500000.0ns,h4,0,499970793
+1076500000.0ns,h5,0,525326297
+1076500000.0ns,h6,0,538079783
+1076500000.0ns,h7,0,402070822
+1076500000.0ns,h8,0,313652394
+1076500000.0ns,h9,0,546517772
+1076500000.0ns,h10,0,186695646
+1076500000.0ns,h11,0,516508989
+1076500000.0ns,h12,0,314435606
+1076500000.0ns,h13,0,588849424
+1076500000.0ns,h14,0,455694548
+1076500000.0ns,h15,0,559795300
+1076500000.0ns,h16,0,432125114
+1076500000.0ns,h17,0,0
+1076500000.0ns,h18,0,0
+1076500000.0ns,h19,0,0
+1076500000.0ns,h20,0,0
+1076500000.0ns,h21,0,0
+1076500000.0ns,h22,0,0
+1076500000.0ns,h23,0,0
+1076500000.0ns,h24,0,0
+1076500000.0ns,h25,0,0
+1076500000.0ns,h26,0,0
+1076500000.0ns,h27,0,0
+1076500000.0ns,h28,0,0
+1076500000.0ns,h29,0,0
+1076500000.0ns,h30,0,0
+1076500000.0ns,h31,0,0
+1076500000.0ns,h32,0,0
+1076600000.0ns,h1,0,484860636
+1076600000.0ns,h2,0,505301235
+1076600000.0ns,h3,0,479072160
+1076600000.0ns,h4,0,501026793
+1076600000.0ns,h5,0,526454297
+1076600000.0ns,h6,0,539339783
+1076600000.0ns,h7,0,402555322
+1076600000.0ns,h8,0,314346894
+1076600000.0ns,h9,0,547779272
+1076600000.0ns,h10,0,186728646
+1076600000.0ns,h11,0,517755489
+1076600000.0ns,h12,0,315695606
+1076600000.0ns,h13,0,589959424
+1076600000.0ns,h14,0,456954081
+1076600000.0ns,h15,0,561025300
+1076600000.0ns,h16,0,433384902
+1076600000.0ns,h17,0,0
+1076600000.0ns,h18,0,0
+1076600000.0ns,h19,0,0
+1076600000.0ns,h20,0,0
+1076600000.0ns,h21,0,0
+1076600000.0ns,h22,0,0
+1076600000.0ns,h23,0,0
+1076600000.0ns,h24,0,0
+1076600000.0ns,h25,0,0
+1076600000.0ns,h26,0,0
+1076600000.0ns,h27,0,0
+1076600000.0ns,h28,0,0
+1076600000.0ns,h29,0,0
+1076600000.0ns,h30,0,0
+1076600000.0ns,h31,0,0
+1076600000.0ns,h32,0,0
+1076700000.0ns,h1,0,485252136
+1076700000.0ns,h2,0,505992735
+1076700000.0ns,h3,0,480333660
+1076700000.0ns,h4,0,501704793
+1076700000.0ns,h5,0,527558297
+1076700000.0ns,h6,0,540599752
+1076700000.0ns,h7,0,403815322
+1076700000.0ns,h8,0,315300894
+1076700000.0ns,h9,0,549038851
+1076700000.0ns,h10,0,186794646
+1076700000.0ns,h11,0,519016989
+1076700000.0ns,h12,0,316955375
+1076700000.0ns,h13,0,591051140
+1076700000.0ns,h14,0,458215581
+1076700000.0ns,h15,0,562286800
+1076700000.0ns,h16,0,434646402
+1076700000.0ns,h17,0,0
+1076700000.0ns,h18,0,0
+1076700000.0ns,h19,0,0
+1076700000.0ns,h20,0,0
+1076700000.0ns,h21,0,0
+1076700000.0ns,h22,0,0
+1076700000.0ns,h23,0,0
+1076700000.0ns,h24,0,0
+1076700000.0ns,h25,0,0
+1076700000.0ns,h26,0,0
+1076700000.0ns,h27,0,0
+1076700000.0ns,h28,0,0
+1076700000.0ns,h29,0,0
+1076700000.0ns,h30,0,0
+1076700000.0ns,h31,0,0
+1076700000.0ns,h32,0,0
+1076800000.0ns,h1,0,485846136
+1076800000.0ns,h2,0,506852303
+1076800000.0ns,h3,0,481593660
+1076800000.0ns,h4,0,502735293
+1076800000.0ns,h5,0,528818297
+1076800000.0ns,h6,0,541861252
+1076800000.0ns,h7,0,405075322
+1076800000.0ns,h8,0,315716394
+1076800000.0ns,h9,0,550300351
+1076800000.0ns,h10,0,186848646
+1076800000.0ns,h11,0,520246125
+1076800000.0ns,h12,0,317837375
+1076800000.0ns,h13,0,592293140
+1076800000.0ns,h14,0,459475581
+1076800000.0ns,h15,0,563499406
+1076800000.0ns,h16,0,435906402
+1076800000.0ns,h17,0,0
+1076800000.0ns,h18,0,0
+1076800000.0ns,h19,0,0
+1076800000.0ns,h20,0,0
+1076800000.0ns,h21,0,0
+1076800000.0ns,h22,0,0
+1076800000.0ns,h23,0,0
+1076800000.0ns,h24,0,0
+1076800000.0ns,h25,0,0
+1076800000.0ns,h26,0,0
+1076800000.0ns,h27,0,0
+1076800000.0ns,h28,0,0
+1076800000.0ns,h29,0,0
+1076800000.0ns,h30,0,0
+1076800000.0ns,h31,0,0
+1076800000.0ns,h32,0,0
+1076900000.0ns,h1,0,486663010
+1076900000.0ns,h2,0,508100798
+1076900000.0ns,h3,0,482853660
+1076900000.0ns,h4,0,503690793
+1076900000.0ns,h5,0,530078297
+1076900000.0ns,h6,0,543121363
+1076900000.0ns,h7,0,405156322
+1076900000.0ns,h8,0,316014894
+1076900000.0ns,h9,0,550769851
+1076900000.0ns,h10,0,187138146
+1076900000.0ns,h11,0,521505449
+1076900000.0ns,h12,0,319094375
+1076900000.0ns,h13,0,593529140
+1076900000.0ns,h14,0,460737081
+1076900000.0ns,h15,0,564385163
+1076900000.0ns,h16,0,437166402
+1076900000.0ns,h17,0,0
+1076900000.0ns,h18,0,0
+1076900000.0ns,h19,0,0
+1076900000.0ns,h20,0,0
+1076900000.0ns,h21,0,0
+1076900000.0ns,h22,0,0
+1076900000.0ns,h23,0,0
+1076900000.0ns,h24,0,0
+1076900000.0ns,h25,0,0
+1076900000.0ns,h26,0,0
+1076900000.0ns,h27,0,0
+1076900000.0ns,h28,0,0
+1076900000.0ns,h29,0,0
+1076900000.0ns,h30,0,0
+1076900000.0ns,h31,0,0
+1076900000.0ns,h32,0,0
+1077000000.0ns,h1,0,487486510
+1077000000.0ns,h2,0,509361147
+1077000000.0ns,h3,0,484115160
+1077000000.0ns,h4,0,504676293
+1077000000.0ns,h5,0,531338757
+1077000000.0ns,h6,0,544381363
+1077000000.0ns,h7,0,406117822
+1077000000.0ns,h8,0,316169394
+1077000000.0ns,h9,0,551380351
+1077000000.0ns,h10,0,187756042
+1077000000.0ns,h11,0,522766949
+1077000000.0ns,h12,0,319647875
+1077000000.0ns,h13,0,594625640
+1077000000.0ns,h14,0,461997081
+1077000000.0ns,h15,0,565375163
+1077000000.0ns,h16,0,438258402
+1077000000.0ns,h17,0,0
+1077000000.0ns,h18,0,0
+1077000000.0ns,h19,0,0
+1077000000.0ns,h20,0,0
+1077000000.0ns,h21,0,0
+1077000000.0ns,h22,0,0
+1077000000.0ns,h23,0,0
+1077000000.0ns,h24,0,0
+1077000000.0ns,h25,0,0
+1077000000.0ns,h26,0,0
+1077000000.0ns,h27,0,0
+1077000000.0ns,h28,0,0
+1077000000.0ns,h29,0,0
+1077000000.0ns,h30,0,0
+1077000000.0ns,h31,0,0
+1077000000.0ns,h32,0,0
+1077100000.0ns,h1,0,488554510
+1077100000.0ns,h2,0,510595647
+1077100000.0ns,h3,0,485000160
+1077100000.0ns,h4,0,505478793
+1077100000.0ns,h5,0,532600116
+1077100000.0ns,h6,0,545642863
+1077100000.0ns,h7,0,406282822
+1077100000.0ns,h8,0,317145894
+1077100000.0ns,h9,0,552443851
+1077100000.0ns,h10,0,189016585
+1077100000.0ns,h11,0,524026943
+1077100000.0ns,h12,0,320907875
+1077100000.0ns,h13,0,595446140
+1077100000.0ns,h14,0,463257081
+1077100000.0ns,h15,0,566635163
+1077100000.0ns,h16,0,438820103
+1077100000.0ns,h17,0,0
+1077100000.0ns,h18,0,0
+1077100000.0ns,h19,0,0
+1077100000.0ns,h20,0,0
+1077100000.0ns,h21,0,0
+1077100000.0ns,h22,0,0
+1077100000.0ns,h23,0,0
+1077100000.0ns,h24,0,0
+1077100000.0ns,h25,0,0
+1077100000.0ns,h26,0,0
+1077100000.0ns,h27,0,0
+1077100000.0ns,h28,0,0
+1077100000.0ns,h29,0,0
+1077100000.0ns,h30,0,0
+1077100000.0ns,h31,0,0
+1077100000.0ns,h32,0,0
+1077200000.0ns,h1,0,489541510
+1077200000.0ns,h2,0,511852647
+1077200000.0ns,h3,0,485624154
+1077200000.0ns,h4,0,506107293
+1077200000.0ns,h5,0,533860116
+1077200000.0ns,h6,0,546903029
+1077200000.0ns,h7,0,406284322
+1077200000.0ns,h8,0,318010609
+1077200000.0ns,h9,0,553661851
+1077200000.0ns,h10,0,190276585
+1077200000.0ns,h11,0,524886829
+1077200000.0ns,h12,0,322169115
+1077200000.0ns,h13,0,596584640
+1077200000.0ns,h14,0,464418081
+1077200000.0ns,h15,0,567791663
+1077200000.0ns,h16,0,439543103
+1077200000.0ns,h17,0,0
+1077200000.0ns,h18,0,0
+1077200000.0ns,h19,0,0
+1077200000.0ns,h20,0,0
+1077200000.0ns,h21,0,0
+1077200000.0ns,h22,0,0
+1077200000.0ns,h23,0,0
+1077200000.0ns,h24,0,0
+1077200000.0ns,h25,0,0
+1077200000.0ns,h26,0,0
+1077200000.0ns,h27,0,0
+1077200000.0ns,h28,0,0
+1077200000.0ns,h29,0,0
+1077200000.0ns,h30,0,0
+1077200000.0ns,h31,0,0
+1077200000.0ns,h32,0,0
+1077300000.0ns,h1,0,490802664
+1077300000.0ns,h2,0,513112647
+1077300000.0ns,h3,0,486203154
+1077300000.0ns,h4,0,507295293
+1077300000.0ns,h5,0,535120116
+1077300000.0ns,h6,0,548162870
+1077300000.0ns,h7,0,406740322
+1077300000.0ns,h8,0,318645109
+1077300000.0ns,h9,0,554923351
+1077300000.0ns,h10,0,191537247
+1077300000.0ns,h11,0,525807829
+1077300000.0ns,h12,0,323424615
+1077300000.0ns,h13,0,596735034
+1077300000.0ns,h14,0,465417081
+1077300000.0ns,h15,0,568931663
+1077300000.0ns,h16,0,440804530
+1077300000.0ns,h17,0,0
+1077300000.0ns,h18,0,0
+1077300000.0ns,h19,0,0
+1077300000.0ns,h20,0,0
+1077300000.0ns,h21,0,0
+1077300000.0ns,h22,0,0
+1077300000.0ns,h23,0,0
+1077300000.0ns,h24,0,0
+1077300000.0ns,h25,0,0
+1077300000.0ns,h26,0,0
+1077300000.0ns,h27,0,0
+1077300000.0ns,h28,0,0
+1077300000.0ns,h29,0,0
+1077300000.0ns,h30,0,0
+1077300000.0ns,h31,0,0
+1077300000.0ns,h32,0,0
+1077400000.0ns,h1,0,491716164
+1077400000.0ns,h2,0,514372798
+1077400000.0ns,h3,0,487116654
+1077400000.0ns,h4,0,508106705
+1077400000.0ns,h5,0,536381616
+1077400000.0ns,h6,0,549424370
+1077400000.0ns,h7,0,407998822
+1077400000.0ns,h8,0,318784609
+1077400000.0ns,h9,0,556183337
+1077400000.0ns,h10,0,192797247
+1077400000.0ns,h11,0,526896829
+1077400000.0ns,h12,0,324684615
+1077400000.0ns,h13,0,597054534
+1077400000.0ns,h14,0,466563081
+1077400000.0ns,h15,0,570019163
+1077400000.0ns,h16,0,441610030
+1077400000.0ns,h17,0,0
+1077400000.0ns,h18,0,0
+1077400000.0ns,h19,0,0
+1077400000.0ns,h20,0,0
+1077400000.0ns,h21,0,0
+1077400000.0ns,h22,0,0
+1077400000.0ns,h23,0,0
+1077400000.0ns,h24,0,0
+1077400000.0ns,h25,0,0
+1077400000.0ns,h26,0,0
+1077400000.0ns,h27,0,0
+1077400000.0ns,h28,0,0
+1077400000.0ns,h29,0,0
+1077400000.0ns,h30,0,0
+1077400000.0ns,h31,0,0
+1077400000.0ns,h32,0,0
+1077500000.0ns,h1,0,492976164
+1077500000.0ns,h2,0,515634298
+1077500000.0ns,h3,0,488222154
+1077500000.0ns,h4,0,509075705
+1077500000.0ns,h5,0,537641552
+1077500000.0ns,h6,0,550683815
+1077500000.0ns,h7,0,408534322
+1077500000.0ns,h8,0,318784609
+1077500000.0ns,h9,0,557117837
+1077500000.0ns,h10,0,194058747
+1077500000.0ns,h11,0,527936329
+1077500000.0ns,h12,0,325945144
+1077500000.0ns,h13,0,598209250
+1077500000.0ns,h14,0,467722581
+1077500000.0ns,h15,0,571171163
+1077500000.0ns,h16,0,441706030
+1077500000.0ns,h17,0,0
+1077500000.0ns,h18,0,0
+1077500000.0ns,h19,0,0
+1077500000.0ns,h20,0,0
+1077500000.0ns,h21,0,0
+1077500000.0ns,h22,0,0
+1077500000.0ns,h23,0,0
+1077500000.0ns,h24,0,0
+1077500000.0ns,h25,0,0
+1077500000.0ns,h26,0,0
+1077500000.0ns,h27,0,0
+1077500000.0ns,h28,0,0
+1077500000.0ns,h29,0,0
+1077500000.0ns,h30,0,0
+1077500000.0ns,h31,0,0
+1077500000.0ns,h32,0,0
+1077600000.0ns,h1,0,494126664
+1077600000.0ns,h2,0,516894366
+1077600000.0ns,h3,0,489399316
+1077600000.0ns,h4,0,510313205
+1077600000.0ns,h5,0,538901552
+1077600000.0ns,h6,0,551945315
+1077600000.0ns,h7,0,409513822
+1077600000.0ns,h8,0,318855109
+1077600000.0ns,h9,0,557758337
+1077600000.0ns,h10,0,195309747
+1077600000.0ns,h11,0,528719329
+1077600000.0ns,h12,0,327206644
+1077600000.0ns,h13,0,599398750
+1077600000.0ns,h14,0,468861331
+1077600000.0ns,h15,0,572422163
+1077600000.0ns,h16,0,441865030
+1077600000.0ns,h17,0,0
+1077600000.0ns,h18,0,0
+1077600000.0ns,h19,0,0
+1077600000.0ns,h20,0,0
+1077600000.0ns,h21,0,0
+1077600000.0ns,h22,0,0
+1077600000.0ns,h23,0,0
+1077600000.0ns,h24,0,0
+1077600000.0ns,h25,0,0
+1077600000.0ns,h26,0,0
+1077600000.0ns,h27,0,0
+1077600000.0ns,h28,0,0
+1077600000.0ns,h29,0,0
+1077600000.0ns,h30,0,0
+1077600000.0ns,h31,0,0
+1077600000.0ns,h32,0,0
+1077700000.0ns,h1,0,495386664
+1077700000.0ns,h2,0,518154366
+1077700000.0ns,h3,0,490497316
+1077700000.0ns,h4,0,511573205
+1077700000.0ns,h5,0,540162726
+1077700000.0ns,h6,0,553205315
+1077700000.0ns,h7,0,410493322
+1077700000.0ns,h8,0,318928609
+1077700000.0ns,h9,0,558851837
+1077700000.0ns,h10,0,196562247
+1077700000.0ns,h11,0,529547329
+1077700000.0ns,h12,0,328466636
+1077700000.0ns,h13,0,600660250
+1077700000.0ns,h14,0,470116663
+1077700000.0ns,h15,0,573571163
+1077700000.0ns,h16,0,442069030
+1077700000.0ns,h17,0,0
+1077700000.0ns,h18,0,0
+1077700000.0ns,h19,0,0
+1077700000.0ns,h20,0,0
+1077700000.0ns,h21,0,0
+1077700000.0ns,h22,0,0
+1077700000.0ns,h23,0,0
+1077700000.0ns,h24,0,0
+1077700000.0ns,h25,0,0
+1077700000.0ns,h26,0,0
+1077700000.0ns,h27,0,0
+1077700000.0ns,h28,0,0
+1077700000.0ns,h29,0,0
+1077700000.0ns,h30,0,0
+1077700000.0ns,h31,0,0
+1077700000.0ns,h32,0,0
+1077800000.0ns,h1,0,496648164
+1077800000.0ns,h2,0,519286609
+1077800000.0ns,h3,0,491705787
+1077800000.0ns,h4,0,512824046
+1077800000.0ns,h5,0,541353726
+1077800000.0ns,h6,0,554465315
+1077800000.0ns,h7,0,411717322
+1077800000.0ns,h8,0,319318609
+1077800000.0ns,h9,0,559189337
+1077800000.0ns,h10,0,197753247
+1077800000.0ns,h11,0,530613829
+1077800000.0ns,h12,0,329248136
+1077800000.0ns,h13,0,601920250
+1077800000.0ns,h14,0,471172053
+1077800000.0ns,h15,0,574781663
+1077800000.0ns,h16,0,442561030
+1077800000.0ns,h17,0,0
+1077800000.0ns,h18,0,0
+1077800000.0ns,h19,0,0
+1077800000.0ns,h20,0,0
+1077800000.0ns,h21,0,0
+1077800000.0ns,h22,0,0
+1077800000.0ns,h23,0,0
+1077800000.0ns,h24,0,0
+1077800000.0ns,h25,0,0
+1077800000.0ns,h26,0,0
+1077800000.0ns,h27,0,0
+1077800000.0ns,h28,0,0
+1077800000.0ns,h29,0,0
+1077800000.0ns,h30,0,0
+1077800000.0ns,h31,0,0
+1077800000.0ns,h32,0,0
+1077900000.0ns,h1,0,497908164
+1077900000.0ns,h2,0,520546609
+1077900000.0ns,h3,0,492574129
+1077900000.0ns,h4,0,514084046
+1077900000.0ns,h5,0,542187726
+1077900000.0ns,h6,0,554777315
+1077900000.0ns,h7,0,412972822
+1077900000.0ns,h8,0,319353109
+1077900000.0ns,h9,0,559802837
+1077900000.0ns,h10,0,198971247
+1077900000.0ns,h11,0,531792983
+1077900000.0ns,h12,0,329999636
+1077900000.0ns,h13,0,603129146
+1077900000.0ns,h14,0,472201303
+1077900000.0ns,h15,0,576030992
+1077900000.0ns,h16,0,443494030
+1077900000.0ns,h17,0,0
+1077900000.0ns,h18,0,0
+1077900000.0ns,h19,0,0
+1077900000.0ns,h20,0,0
+1077900000.0ns,h21,0,0
+1077900000.0ns,h22,0,0
+1077900000.0ns,h23,0,0
+1077900000.0ns,h24,0,0
+1077900000.0ns,h25,0,0
+1077900000.0ns,h26,0,0
+1077900000.0ns,h27,0,0
+1077900000.0ns,h28,0,0
+1077900000.0ns,h29,0,0
+1077900000.0ns,h30,0,0
+1077900000.0ns,h31,0,0
+1077900000.0ns,h32,0,0
+1078000000.0ns,h1,0,499168164
+1078000000.0ns,h2,0,521803609
+1078000000.0ns,h3,0,493334629
+1078000000.0ns,h4,0,515344438
+1078000000.0ns,h5,0,543414726
+1078000000.0ns,h6,0,554777315
+1078000000.0ns,h7,0,414234322
+1078000000.0ns,h8,0,319354609
+1078000000.0ns,h9,0,560338337
+1078000000.0ns,h10,0,200229987
+1078000000.0ns,h11,0,533052983
+1078000000.0ns,h12,0,331259636
+1078000000.0ns,h13,0,604291628
+1078000000.0ns,h14,0,473350303
+1078000000.0ns,h15,0,577236992
+1078000000.0ns,h16,0,444367030
+1078000000.0ns,h17,0,0
+1078000000.0ns,h18,0,0
+1078000000.0ns,h19,0,0
+1078000000.0ns,h20,0,0
+1078000000.0ns,h21,0,0
+1078000000.0ns,h22,0,0
+1078000000.0ns,h23,0,0
+1078000000.0ns,h24,0,0
+1078000000.0ns,h25,0,0
+1078000000.0ns,h26,0,0
+1078000000.0ns,h27,0,0
+1078000000.0ns,h28,0,0
+1078000000.0ns,h29,0,0
+1078000000.0ns,h30,0,0
+1078000000.0ns,h31,0,0
+1078000000.0ns,h32,0,0
+1078100000.0ns,h1,0,500429664
+1078100000.0ns,h2,0,523058810
+1078100000.0ns,h3,0,494570629
+1078100000.0ns,h4,0,516427183
+1078100000.0ns,h5,0,544542726
+1078100000.0ns,h6,0,554800566
+1078100000.0ns,h7,0,415494322
+1078100000.0ns,h8,0,320029609
+1078100000.0ns,h9,0,560582837
+1078100000.0ns,h10,0,201233487
+1078100000.0ns,h11,0,534175965
+1078100000.0ns,h12,0,332519636
+1078100000.0ns,h13,0,605540022
+1078100000.0ns,h14,0,474560803
+1078100000.0ns,h15,0,578495492
+1078100000.0ns,h16,0,445319530
+1078100000.0ns,h17,0,0
+1078100000.0ns,h18,0,0
+1078100000.0ns,h19,0,0
+1078100000.0ns,h20,0,0
+1078100000.0ns,h21,0,0
+1078100000.0ns,h22,0,0
+1078100000.0ns,h23,0,0
+1078100000.0ns,h24,0,0
+1078100000.0ns,h25,0,0
+1078100000.0ns,h26,0,0
+1078100000.0ns,h27,0,0
+1078100000.0ns,h28,0,0
+1078100000.0ns,h29,0,0
+1078100000.0ns,h30,0,0
+1078100000.0ns,h31,0,0
+1078100000.0ns,h32,0,0
+1078200000.0ns,h1,0,501689650
+1078200000.0ns,h2,0,524318961
+1078200000.0ns,h3,0,495658129
+1078200000.0ns,h4,0,517335035
+1078200000.0ns,h5,0,545803826
+1078200000.0ns,h6,0,555337566
+1078200000.0ns,h7,0,416755027
+1078200000.0ns,h8,0,320541109
+1078200000.0ns,h9,0,561358337
+1078200000.0ns,h10,0,202241487
+1078200000.0ns,h11,0,535225965
+1078200000.0ns,h12,0,333781136
+1078200000.0ns,h13,0,606799652
+1078200000.0ns,h14,0,475454803
+1078200000.0ns,h15,0,579756968
+1078200000.0ns,h16,0,446579530
+1078200000.0ns,h17,0,0
+1078200000.0ns,h18,0,0
+1078200000.0ns,h19,0,0
+1078200000.0ns,h20,0,0
+1078200000.0ns,h21,0,0
+1078200000.0ns,h22,0,0
+1078200000.0ns,h23,0,0
+1078200000.0ns,h24,0,0
+1078200000.0ns,h25,0,0
+1078200000.0ns,h26,0,0
+1078200000.0ns,h27,0,0
+1078200000.0ns,h28,0,0
+1078200000.0ns,h29,0,0
+1078200000.0ns,h30,0,0
+1078200000.0ns,h31,0,0
+1078200000.0ns,h32,0,0
+1078300000.0ns,h1,0,502949650
+1078300000.0ns,h2,0,525579829
+1078300000.0ns,h3,0,496799629
+1078300000.0ns,h4,0,518317535
+1078300000.0ns,h5,0,547063826
+1078300000.0ns,h6,0,556255566
+1078300000.0ns,h7,0,418015027
+1078300000.0ns,h8,0,320629609
+1078300000.0ns,h9,0,561836837
+1078300000.0ns,h10,0,203487987
+1078300000.0ns,h11,0,536107965
+1078300000.0ns,h12,0,334925636
+1078300000.0ns,h13,0,608060868
+1078300000.0ns,h14,0,476634030
+1078300000.0ns,h15,0,580941374
+1078300000.0ns,h16,0,447809530
+1078300000.0ns,h17,0,0
+1078300000.0ns,h18,0,0
+1078300000.0ns,h19,0,0
+1078300000.0ns,h20,0,0
+1078300000.0ns,h21,0,0
+1078300000.0ns,h22,0,0
+1078300000.0ns,h23,0,0
+1078300000.0ns,h24,0,0
+1078300000.0ns,h25,0,0
+1078300000.0ns,h26,0,0
+1078300000.0ns,h27,0,0
+1078300000.0ns,h28,0,0
+1078300000.0ns,h29,0,0
+1078300000.0ns,h30,0,0
+1078300000.0ns,h31,0,0
+1078300000.0ns,h32,0,0
+1078400000.0ns,h1,0,504210999
+1078400000.0ns,h2,0,526840475
+1078400000.0ns,h3,0,498059629
+1078400000.0ns,h4,0,519577535
+1078400000.0ns,h5,0,548325326
+1078400000.0ns,h6,0,557024877
+1078400000.0ns,h7,0,419276379
+1078400000.0ns,h8,0,320868109
+1078400000.0ns,h9,0,562988837
+1078400000.0ns,h10,0,204747972
+1078400000.0ns,h11,0,536730465
+1078400000.0ns,h12,0,335752136
+1078400000.0ns,h13,0,609320868
+1078400000.0ns,h14,0,477894030
+1078400000.0ns,h15,0,581959874
+1078400000.0ns,h16,0,448525030
+1078400000.0ns,h17,0,0
+1078400000.0ns,h18,0,0
+1078400000.0ns,h19,0,0
+1078400000.0ns,h20,0,0
+1078400000.0ns,h21,0,0
