StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1001703908ns,h14,h5,2,29,2992B,0
1001703974ns,h2,h11,2,34,7693B,0
1001703990ns,h14,h7,2,23,12367B,0
1001704753ns,h2,h5,2,22,7639B,0
1001704787ns,h3,h12,2,24,11129B,0
1001704914ns,h13,h4,2,26,1631B,0
1001705205ns,h3,h6,2,18,5606B,0
1001705220ns,h16,h3,2,25,6321B,0
1001705713ns,h8,h1,2,25,139889B,0
1001706313ns,h12,h1,2,28,5940B,0
1001706407ns,h10,h4,2,21,6678B,0
1001706511ns,h4,h2,2,26,6555B,0
1001706530ns,h4,h11,2,23,3111B,0
1001706625ns,h16,h15,2,24,1B,0
1001707100ns,h15,h8,2,29,29793B,0
1001707581ns,h5,h9,2,23,59938B,0
1001708095ns,h4,h12,2,22,304B,0
1001708302ns,h8,h11,2,19,2681B,0
1001708366ns,h13,h3,2,19,28101B,0
1001708702ns,h2,h13,2,22,6950B,0
1001708734ns,h10,h15,2,20,1493B,0
1001709494ns,h1,h9,2,23,6533B,0
1001709879ns,h4,h12,2,23,15833B,0
1001710089ns,h5,h10,2,33,4264B,0
1001710132ns,h1,h3,2,29,5696B,0
1001710379ns,h16,h7,2,28,11201B,0
1001711190ns,h5,h16,2,19,5410B,0
1001711334ns,h1,h13,2,12,73B,0
1001711911ns,h10,h8,2,28,4480B,0
1001712369ns,h5,h3,2,24,6792B,0
1001712539ns,h15,h10,2,25,7964B,0
1001712564ns,h12,h16,2,29,5609B,0
1001712810ns,h3,h9,2,15,4762B,0
1001713639ns,h7,h14,2,24,8885B,0
1001713919ns,h14,h11,2,29,254720B,0
1001713999ns,h8,h3,2,25,25856B,0
1001714925ns,h4,h14,2,29,6283B,0
1001714998ns,h16,h3,2,26,2228B,0
1001715020ns,h5,h16,2,20,7727B,0
1001715040ns,h5,h3,2,25,3665B,0
1001715188ns,h10,h7,2,25,3960B,0
1001715462ns,h12,h14,2,28,7446B,0
1001716048ns,h4,h6,2,16,3893B,0
1001716176ns,h5,h10,2,34,9409B,0
1001716299ns,h6,h11,2,25,6376B,0
1001717076ns,h9,h5,2,25,5762B,0
1001717151ns,h1,h7,2,21,15831B,0
1001717178ns,h12,h10,2,19,6014B,0
1001717192ns,h4,h9,2,20,10018B,0
1001717840ns,h4,h16,2,24,7372B,0
1001718119ns,h2,h12,2,21,11663B,0
1001718152ns,h7,h2,2,23,29978B,0
1001718270ns,h1,h11,2,24,3728B,0
1001718360ns,h2,h10,2,31,7877B,0
1001718770ns,h3,h9,2,16,77B,0
1001718798ns,h12,h6,2,30,3767B,0
1001718910ns,h2,h13,2,23,11451B,0
1001718994ns,h3,h15,2,27,4675B,0
1001719539ns,h12,h6,2,31,3791B,0
1001719716ns,h4,h8,2,28,6835B,0
1001719983ns,h5,h12,2,31,29222B,0
1001720143ns,h15,h13,2,27,6692B,0
1001720289ns,h14,h5,2,30,3717B,0
1001720289ns,h16,h10,2,19,4552B,0
1001720346ns,h16,h15,2,25,2261B,0
1001720711ns,h9,h2,2,24,4878B,0
1001720748ns,h9,h14,2,24,877B,0
1001720971ns,h5,h12,2,32,7670B,0
1001721238ns,h12,h14,2,29,6606B,0
1001721503ns,h10,h15,2,21,1937B,0
1001721586ns,h16,h12,2,34,818B,0
1001721805ns,h1,h11,2,25,2561B,0
1001722001ns,h11,h2,2,20,24872B,0
1001722433ns,h4,h10,2,26,118587B,0
1001723109ns,h7,h1,2,31,4654B,0
1001723436ns,h9,h7,2,32,5830B,0
1001723613ns,h14,h2,2,21,3325B,0
1001724288ns,h9,h10,2,22,10442B,0
1001724404ns,h8,h1,2,26,6418B,0
1001724451ns,h8,h12,2,23,214B,0
1001724611ns,h8,h11,2,20,4034B,0
1001724767ns,h4,h2,2,27,140B,0
1001724878ns,h7,h3,2,25,5800B,0
1001725338ns,h11,h13,2,33,26559B,0
1001725638ns,h13,h12,2,30,28100B,0
1001725755ns,h8,h15,2,25,7227B,0
1001725815ns,h10,h6,2,41,111950B,0
1001726172ns,h4,h16,2,25,39016B,0
1001726205ns,h15,h8,2,30,6430B,0
1001726507ns,h6,h10,2,25,5417B,0
1001727223ns,h8,h2,2,21,4744B,0
1001727287ns,h9,h13,2,32,2911B,0
1001727350ns,h14,h4,2,33,6778B,0
1001727669ns,h7,h16,2,28,6113B,0
1001728119ns,h2,h8,2,25,175B,0
1001728189ns,h6,h3,2,25,590B,0
1001729164ns,h2,h10,2,32,3789B,0
1001729890ns,h14,h4,2,34,4263B,0
1001729965ns,h4,h2,2,28,5906B,0
1001729965ns,h8,h9,2,19,31606B,0
1001730198ns,h7,h12,2,13,51776B,0
1001730542ns,h5,h15,2,22,4349B,0
1001730635ns,h5,h4,2,22,7882B,0
1001731115ns,h10,h14,2,29,6824B,0
1001731167ns,h12,h8,2,20,31269B,0
1001731212ns,h10,h3,2,16,4632B,0
1001731507ns,h9,h13,2,33,5856B,0
1001732259ns,h10,h7,2,26,7159B,0
1001732578ns,h9,h1,2,28,5643B,0
1001732796ns,h9,h4,2,23,5632B,0
1001733125ns,h1,h10,2,25,3499B,0
1001733608ns,h12,h1,2,29,11483B,0
1001733829ns,h4,h3,2,20,17233B,0
1001734384ns,h3,h9,2,17,7647B,0
1001734512ns,h6,h4,2,24,6882B,0
1001734811ns,h14,h12,2,27,28053B,0
1001734931ns,h10,h15,2,22,24765B,0
1001735319ns,h4,h3,2,21,345B,0
1001735713ns,h10,h6,2,42,7887B,0
1001735943ns,h4,h2,2,29,359B,0
1001735944ns,h5,h16,2,21,5536B,0
1001736046ns,h10,h12,2,23,3504B,0
1001736144ns,h4,h3,2,22,3575B,0
1001736200ns,h11,h4,2,20,5783B,0
1001736282ns,h1,h10,2,26,798B,0
1001736571ns,h16,h5,2,21,10277B,0
1001736969ns,h15,h3,2,13,6265B,0
1001737012ns,h2,h14,2,21,26809B,0
1001737065ns,h14,h5,2,31,4379B,0
1001737651ns,h13,h12,2,31,127407B,0
1001738160ns,h10,h7,2,27,118687B,0
1001738818ns,h9,h4,2,24,5327B,0
1001738875ns,h11,h14,2,21,2691B,0
1001738965ns,h16,h12,2,35,2181B,0
1001739032ns,h15,h7,2,26,1200B,0
1001739087ns,h4,h11,2,24,735B,0
1001739326ns,h14,h3,2,25,26109B,0
1001739385ns,h7,h16,2,29,5165B,0
1001739883ns,h8,h13,2,22,6058B,0
1001740329ns,h16,h14,2,21,5786B,0
1001740962ns,h7,h4,2,17,15706B,0
1001741021ns,h10,h14,2,30,5484B,0
1001741281ns,h11,h6,2,18,5104B,0
1001742314ns,h2,h6,2,27,7883B,0
1001742658ns,h13,h11,2,28,5334B,0
1001742671ns,h11,h14,2,22,7702B,0
1001742741ns,h9,h11,2,20,5977B,0
1001743051ns,h13,h5,2,17,6929B,0
1001743236ns,h4,h14,2,30,5497B,0
1001743236ns,h12,h3,2,19,4207B,0
1001743248ns,h4,h16,2,26,80215B,0
1001743844ns,h1,h12,2,19,7106B,0
1001744047ns,h14,h9,2,34,7515B,0
1001744086ns,h16,h4,2,20,4495B,0
1001744109ns,h14,h8,2,24,7515B,0
1001744305ns,h12,h7,2,25,6794B,0
1001744410ns,h11,h9,2,26,7042B,0
1001744431ns,h9,h13,2,34,6677B,0
1001744603ns,h8,h14,2,26,4243B,0
1001744639ns,h10,h8,2,29,7674B,0
1001744783ns,h12,h10,2,20,1408B,0
1001745029ns,h7,h14,2,25,4706B,0
1001745416ns,h5,h12,2,33,4642B,0
1001745712ns,h13,h10,2,24,5772B,0
1001746531ns,h9,h7,2,33,47B,0
1001746766ns,h10,h1,2,28,3570B,0
1001746852ns,h8,h14,2,27,23771B,0
1001747048ns,h10,h4,2,22,15007B,0
1001747277ns,h2,h10,2,33,231B,0
1001747462ns,h13,h4,2,27,7262B,0
1001747489ns,h14,h1,2,21,6469B,0
1001748445ns,h16,h7,2,29,1699B,0
1001749160ns,h12,h9,2,29,11481B,0
1001749909ns,h6,h5,2,27,5148B,0
1001749983ns,h13,h1,2,28,5321B,0
1001749990ns,h14,h13,2,25,5180B,0
1001750374ns,h3,h8,2,28,7275B,0
1001750732ns,h11,h1,2,26,20479B,0
1001750732ns,h14,h3,2,26,21896B,0
1001751101ns,h12,h16,2,30,4719B,0
1001751177ns,h1,h16,2,32,30842B,0
1001751407ns,h8,h16,2,27,1023B,0
1001751979ns,h13,h8,2,30,7402B,0
1001752104ns,h11,h2,2,21,8588B,0
1001752235ns,h4,h10,2,27,104393B,0
1001752311ns,h3,h12,2,25,5624B,0
1001752454ns,h15,h2,2,28,5601B,0
1001752679ns,h10,h7,2,28,7443B,0
1001752873ns,h11,h5,2,21,4958B,0
1001752903ns,h8,h2,2,22,144197B,0
1001752969ns,h15,h4,2,26,5024B,0
1001753060ns,h16,h13,2,23,2562B,0
1001753408ns,h7,h9,2,23,4952B,0
1001753475ns,h3,h9,2,18,4218B,0
1001753524ns,h13,h4,2,28,1895261B,0
1001753568ns,h13,h14,2,26,29338B,0
1001753616ns,h15,h8,2,31,10942B,0
1001754047ns,h5,h14,2,30,4388B,0
1001754103ns,h7,h8,2,25,4452B,0
1001754337ns,h11,h1,2,27,2649B,0
1001754624ns,h16,h4,2,21,7072B,0
1001754910ns,h16,h10,2,20,3850B,0
1001754983ns,h3,h8,2,29,1823B,0
1001755665ns,h13,h10,2,25,31392B,0
1001755688ns,h16,h7,2,30,4343B,0
1001756136ns,h16,h1,2,19,7428B,0
1001756340ns,h4,h1,2,25,2256B,0
1001756873ns,h13,h8,2,31,4478B,0
1001757140ns,h11,h2,2,22,2414B,0
1001757173ns,h9,h4,2,25,4404B,0
1001757362ns,h1,h6,2,21,164B,0
1001757496ns,h8,h1,2,27,5145B,0
1001757559ns,h16,h10,2,21,71031B,0
1001757941ns,h8,h9,2,20,7428B,0
1001758102ns,h3,h13,2,31,91420B,0
1001758142ns,h16,h8,2,24,5918B,0
1001758521ns,h3,h9,2,19,1038B,0
1001758639ns,h5,h13,2,21,2678B,0
1001759289ns,h4,h14,2,31,6229B,0
1001759422ns,h13,h6,2,26,3975B,0
1001760236ns,h5,h2,2,27,1598B,0
1001760353ns,h8,h15,2,26,4288B,0
1001761021ns,h1,h13,2,13,6064B,0
1001761086ns,h5,h1,2,19,5653B,0
1001761339ns,h12,h1,2,30,12027B,0
1001761802ns,h16,h14,2,22,74374B,0
1001761840ns,h2,h7,2,28,6713B,0
1001762734ns,h4,h1,2,26,1586B,0
1001763478ns,h10,h16,2,32,2048B,0
1001763523ns,h1,h16,2,33,5504B,0
1001763526ns,h12,h4,2,23,1498B,0
1001763605ns,h11,h12,2,21,6714B,0
1001764009ns,h12,h3,2,20,9221B,0
1001764294ns,h3,h14,2,23,4522B,0
1001764924ns,h1,h10,2,27,6528B,0
1001765343ns,h10,h14,2,31,522942B,0
1001765391ns,h1,h11,2,26,2904B,0
1001765678ns,h10,h14,2,32,57831B,0
1001766083ns,h6,h3,2,26,5603B,0
1001766397ns,h12,h5,2,31,28048B,0
1001766669ns,h15,h3,2,14,5249B,0
1001766926ns,h6,h2,2,23,46068B,0
1001767214ns,h3,h4,2,27,28195B,0
1001767377ns,h12,h2,2,19,19987B,0
1001767412ns,h12,h8,2,21,4864B,0
1001767899ns,h3,h6,2,19,4259B,0
1001768019ns,h7,h1,2,32,1716B,0
1001768369ns,h6,h4,2,25,14130B,0
1001768754ns,h15,h12,2,23,5478B,0
1001769498ns,h10,h1,2,29,6036B,0
1001770357ns,h9,h1,2,29,1663B,0
1001770643ns,h3,h14,2,24,1209B,0
1001770665ns,h11,h15,2,24,21759B,0
1001770734ns,h11,h1,2,28,6846B,0
1001771002ns,h5,h6,2,19,2882B,0
1001771029ns,h4,h10,2,28,3304B,0
1001771125ns,h5,h11,2,31,5131B,0
1001771792ns,h2,h16,2,19,4315B,0
1001772220ns,h9,h5,2,26,2380B,0
1001772263ns,h6,h7,2,23,132B,0
1001772378ns,h11,h7,2,42,103266B,0
1001772734ns,h8,h14,2,28,5858B,0
1001773075ns,h7,h4,2,18,7733B,0
1001773135ns,h8,h15,2,27,6906B,0
1001773492ns,h16,h11,2,28,8673B,0
1001773766ns,h4,h8,2,29,29734B,0
1001773997ns,h1,h12,2,20,4861B,0
1001774404ns,h15,h4,2,27,7697B,0
1001774405ns,h4,h1,2,27,259B,0
1001774683ns,h16,h14,2,23,4582B,0
1001775368ns,h11,h6,2,19,456B,0
1001775641ns,h3,h14,2,25,5851B,0
1001775996ns,h7,h10,2,24,24254B,0
1001777165ns,h15,h10,2,26,30131B,0
1001777411ns,h9,h15,2,29,7816B,0
1001777484ns,h13,h5,2,18,22466B,0
1001778138ns,h3,h7,2,31,6104B,0
1001779051ns,h8,h14,2,29,1435B,0
1001779286ns,h4,h15,2,21,6036B,0
1001779620ns,h8,h13,2,23,9834B,0
1001779625ns,h7,h15,2,25,3928B,0
1001779839ns,h10,h9,2,28,2231B,0
1001779865ns,h3,h14,2,26,919275B,0
1001780208ns,h5,h15,2,23,5876B,0
1001780212ns,h9,h5,2,27,7621B,0
1001780368ns,h15,h11,2,26,1454630B,0
1001780963ns,h11,h1,2,29,8427B,0
1001780999ns,h6,h15,2,33,5597B,0
1001781155ns,h14,h6,2,19,6687B,0
1001781400ns,h13,h10,2,26,6308B,0
1001781880ns,h11,h14,2,23,5916B,0
1001781915ns,h12,h6,2,32,6924B,0
1001782239ns,h2,h15,2,31,4689B,0
1001782557ns,h10,h4,2,23,2001B,0
1001783132ns,h5,h12,2,34,118556B,0
1001783792ns,h12,h9,2,30,31851B,0
1001783873ns,h13,h5,2,19,7961B,0
1001784348ns,h13,h9,2,26,5831B,0
1001784434ns,h5,h6,2,20,29670B,0
1001784466ns,h10,h9,2,29,6040B,0
1001784910ns,h5,h4,2,23,7574B,0
1001785021ns,h9,h5,2,28,53553B,0
1001785060ns,h7,h4,2,19,3109B,0
1001785158ns,h13,h14,2,27,13161B,0
1001785198ns,h9,h7,2,34,62485B,0
1001785725ns,h11,h14,2,24,5572B,0
1001786116ns,h12,h7,2,26,6867B,0
1001786795ns,h5,h6,2,21,4878B,0
1001786817ns,h13,h11,2,29,59597B,0
1001787776ns,h6,h7,2,24,4918B,0
1001790105ns,h6,h14,2,34,4120B,0
1001790189ns,h3,h11,2,28,5406B,0
1001790227ns,h12,h16,2,31,1689B,0
1001790271ns,h10,h14,2,33,2779B,0
1001790282ns,h3,h6,2,20,1690B,0
1001790543ns,h7,h8,2,26,9359B,0
1001790555ns,h8,h14,2,30,4888B,0
1001792189ns,h7,h15,2,26,651B,0
1001792486ns,h15,h9,2,31,7989B,0
1001792968ns,h9,h2,2,25,4602B,0
1001793518ns,h1,h4,2,20,16723B,0
1001793840ns,h14,h2,2,22,45786B,0
1001794121ns,h15,h6,2,27,7076B,0
1001794179ns,h8,h1,2,28,60634B,0
1001794219ns,h3,h9,2,20,51236B,0
1001794264ns,h8,h1,2,29,5412B,0
1001794323ns,h3,h6,2,21,9447B,0
1001794436ns,h7,h2,2,24,347B,0
1001794622ns,h7,h4,2,20,7486B,0
1001794674ns,h4,h11,2,25,142084B,0
1001794710ns,h1,h5,2,30,6940B,0
1001794733ns,h2,h1,2,29,4585B,0
1001794905ns,h12,h14,2,30,6682B,0
1001795156ns,h4,h9,2,21,5319B,0
1001795393ns,h15,h5,2,28,4571B,0
1001795752ns,h9,h6,2,28,5898B,0
1001795931ns,h6,h1,2,26,3931B,0
1001795979ns,h3,h9,2,21,6114B,0
1001796430ns,h1,h15,2,20,4079B,0
1001796838ns,h8,h1,2,30,314B,0
1001796840ns,h14,h10,2,16,387B,0
1001797154ns,h9,h4,2,26,5680B,0
1001797399ns,h16,h11,2,29,4598B,0
1001797400ns,h11,h15,2,25,683B,0
1001797769ns,h4,h8,2,30,17696B,0
1001798174ns,h1,h15,2,21,1711B,0
1001798321ns,h16,h7,2,31,4681B,0
1001798441ns,h4,h7,2,24,18638B,0
1001798490ns,h6,h11,2,26,11018B,0
1001798798ns,h13,h11,2,30,5721B,0
1001798967ns,h16,h2,2,16,13246B,0
1001799356ns,h5,h13,2,22,4260B,0
1001799376ns,h5,h3,2,26,5664B,0
1001799522ns,h14,h2,2,23,16881B,0
1001800232ns,h11,h4,2,21,4711B,0
1001800312ns,h13,h3,2,20,15841B,0
1001800746ns,h16,h4,2,22,5794B,0
1001801110ns,h12,h4,2,24,8804B,0
1001802019ns,h11,h9,2,27,3127B,0
1001802045ns,h1,h14,2,28,5947B,0
1001802193ns,h16,h9,2,34,2339B,0
1001802194ns,h15,h11,2,27,6888B,0
1001802543ns,h7,h13,2,21,2253B,0
1001802642ns,h1,h16,2,34,78344B,0
1001802804ns,h2,h5,2,23,50752B,0
1001802833ns,h9,h16,2,28,4412B,0
1001803011ns,h9,h4,2,27,4756B,0
1001803262ns,h9,h4,2,28,74B,0
1001803538ns,h14,h13,2,26,1679536B,0
1001803580ns,h16,h2,2,17,7003B,0
1001803730ns,h2,h15,2,32,4766B,0
1001803773ns,h3,h15,2,28,1713034B,0
1001803774ns,h7,h12,2,14,4321B,0
1001804002ns,h14,h12,2,28,7650B,0
1001804277ns,h9,h8,2,20,5712B,0
1001804401ns,h1,h2,2,27,2095B,0
1001804446ns,h8,h6,2,23,4239B,0
1001804623ns,h11,h13,2,34,8928B,0
1001805259ns,h8,h10,2,24,4020B,0
1001805483ns,h7,h5,2,17,4730B,0
1001806035ns,h12,h3,2,21,3138B,0
1001806427ns,h10,h4,2,24,652B,0
1001806965ns,h3,h9,2,22,914B,0
1001807281ns,h14,h12,2,29,3409B,0
1001807813ns,h3,h16,2,17,1652B,0
1001807901ns,h15,h13,2,28,7956B,0
1001808158ns,h15,h12,2,24,28734B,0
1001808743ns,h7,h11,2,22,6297B,0
1001809007ns,h16,h10,2,22,4667B,0
1001809066ns,h1,h13,2,14,6378B,0
1001809549ns,h14,h7,2,24,9669B,0
1001810154ns,h9,h3,2,28,7477B,0
1001810308ns,h14,h6,2,20,2788B,0
1001810443ns,h6,h13,2,24,13669B,0
1001810497ns,h10,h9,2,30,31055B,0
1001811546ns,h11,h8,2,22,6361B,0
1001811571ns,h12,h4,2,25,8159B,0
1001811785ns,h4,h6,2,17,7045B,0
1001812236ns,h1,h12,2,21,2897B,0
1001812454ns,h12,h7,2,27,5342B,0
1001812935ns,h16,h3,2,27,120767B,0
1001813102ns,h1,h16,2,35,936B,0
1001813246ns,h7,h15,2,27,13069B,0
1001813750ns,h16,h14,2,24,7365B,0
1001813754ns,h6,h8,2,33,6934B,0
1001813815ns,h2,h16,2,20,6277B,0
1001814548ns,h9,h2,2,26,2617B,0
1001814908ns,h15,h11,2,28,7287B,0
1001815578ns,h1,h6,2,22,81468B,0
1001815839ns,h16,h9,2,35,6407B,0
1001815962ns,h8,h7,2,31,22946B,0
1001816149ns,h9,h15,2,30,7934B,0
1001816934ns,h11,h15,2,26,3006B,0
1001817333ns,h15,h13,2,29,18442B,0
1001817352ns,h11,h4,2,22,2953B,0
1001818229ns,h6,h11,2,27,78580B,0
1001818896ns,h2,h6,2,28,2795B,0
1001819082ns,h16,h15,2,26,5574B,0
1001819324ns,h10,h6,2,43,19296B,0
1001819686ns,h1,h10,2,28,5135B,0
1001819824ns,h4,h14,2,32,7345B,0
1001820729ns,h2,h6,2,29,7749B,0
1001821425ns,h7,h2,2,25,4527B,0
1001821516ns,h1,h6,2,23,5519B,0
1001821542ns,h11,h5,2,22,7075B,0
1001821720ns,h6,h16,2,23,6345B,0
1001822160ns,h9,h14,2,25,69024B,0
1001822505ns,h9,h10,2,23,10232B,0
1001822728ns,h15,h14,2,29,1496B,0
1001822911ns,h4,h9,2,22,7938B,0
1001823067ns,h1,h15,2,22,7137B,0
1001823344ns,h3,h5,2,29,6568B,0
1001823783ns,h14,h15,2,33,4824B,0
1001824575ns,h5,h10,2,35,13977B,0
1001825039ns,h5,h2,2,28,36499B,0
1001825533ns,h11,h8,2,23,4820B,0
1001825694ns,h11,h6,2,20,6198B,0
1001825808ns,h12,h4,2,26,9705B,0
1001826027ns,h13,h3,2,21,12831B,0
1001826096ns,h16,h11,2,30,4460B,0
1001826220ns,h12,h9,2,31,6983B,0
1001826251ns,h16,h9,2,36,27216B,0
1001826615ns,h2,h3,2,22,1243B,0
1001827025ns,h2,h12,2,22,19440B,0
1001827681ns,h2,h8,2,26,8661B,0
1001828109ns,h7,h9,2,24,19425B,0
1001828374ns,h11,h15,2,27,29380B,0
1001828375ns,h15,h16,2,23,11638B,0
1001828905ns,h14,h10,2,17,7774B,0
1001828938ns,h8,h9,2,21,1652B,0
1001828994ns,h5,h16,2,22,6955B,0
1001829707ns,h3,h1,2,33,593B,0
1001829988ns,h14,h3,2,27,5792B,0
1001830396ns,h15,h12,2,25,1473B,0
1001830404ns,h13,h6,2,27,7275B,0
1001830432ns,h14,h8,2,25,569B,0
1001830519ns,h10,h7,2,29,11119B,0
1001830708ns,h9,h10,2,24,7778B,0
1001831111ns,h4,h6,2,18,1468B,0
1001831379ns,h16,h3,2,28,2286B,0
1001831440ns,h6,h11,2,28,13706B,0
1001831511ns,h9,h3,2,29,11698B,0
1001831582ns,h13,h3,2,22,35666B,0
1001831986ns,h5,h14,2,31,5054B,0
1001832000ns,h6,h13,2,25,3611B,0
1001832450ns,h12,h2,2,20,102347B,0
1001832722ns,h16,h12,2,36,6107B,0
1001833315ns,h1,h14,2,29,6914B,0
1001833422ns,h10,h14,2,34,1584B,0
1001833594ns,h12,h10,2,21,16086B,0
1001833611ns,h3,h9,2,23,3891B,0
1001834050ns,h10,h6,2,44,93726B,0
1001834487ns,h7,h10,2,25,6019B,0
1001834502ns,h7,h13,2,22,2755B,0
1001834615ns,h2,h8,2,27,7232B,0
1001834620ns,h9,h2,2,27,4178B,0
1001834766ns,h9,h14,2,26,1974B,0
1001834857ns,h13,h5,2,20,6219B,0
1001835424ns,h9,h8,2,21,6374B,0
1001835429ns,h4,h11,2,26,9351B,0
1001835829ns,h7,h13,2,23,31300B,0
1001835889ns,h3,h11,2,29,3790B,0
1001836137ns,h1,h7,2,22,19097B,0
1001836587ns,h9,h2,2,28,5938B,0
1001836729ns,h3,h16,2,18,2197B,0
1001836934ns,h9,h8,2,22,12133B,0
1001837789ns,h5,h8,2,27,5354B,0
1001837886ns,h10,h13,2,27,6859B,0
1001838070ns,h15,h12,2,26,56B,0
1001838307ns,h1,h12,2,22,4155B,0
1001838330ns,h13,h16,2,26,7023B,0
1001838514ns,h5,h14,2,32,539B,0
1001838657ns,h2,h11,2,35,2294B,0
1001839122ns,h10,h3,2,17,6552B,0
1001839130ns,h13,h14,2,28,3845B,0
1001839528ns,h11,h9,2,28,8856B,0
1001839967ns,h1,h10,2,29,30044B,0
1001840087ns,h12,h9,2,32,2871B,0
1001840164ns,h2,h4,2,23,5230B,0
1001840801ns,h11,h9,2,29,1249B,0
1001840868ns,h16,h8,2,25,72487B,0
1001841120ns,h4,h15,2,22,9424B,0
1001841492ns,h13,h16,2,27,2509B,0
1001841555ns,h16,h9,2,37,4028B,0
1001842515ns,h15,h5,2,29,7324B,0
1001842653ns,h2,h1,2,30,4603B,0
1001842754ns,h9,h5,2,29,2748B,0
1001842773ns,h6,h1,2,27,20720B,0
1001843393ns,h8,h12,2,24,4402B,0
1001843593ns,h15,h8,2,32,8618B,0
1001844457ns,h14,h8,2,26,5449B,0
1001844541ns,h9,h8,2,23,4080B,0
1001844716ns,h6,h9,2,24,25520B,0
1001844759ns,h10,h11,2,22,8792B,0
1001845407ns,h11,h8,2,24,5588B,0
1001845436ns,h10,h16,2,33,7437B,0
1001845763ns,h12,h5,2,32,2386B,0
1001846142ns,h9,h1,2,30,251897B,0
1001846252ns,h7,h16,2,30,12190B,0
1001846935ns,h5,h2,2,29,18803B,0
1001847237ns,h9,h4,2,29,3597B,0
1001848001ns,h13,h5,2,21,21445B,0
1001848536ns,h8,h14,2,31,4766B,0
1001849136ns,h7,h6,2,29,4960B,0
1001849312ns,h1,h11,2,27,7787B,0
1001849509ns,h5,h14,2,33,26984B,0
1001849614ns,h12,h9,2,33,7916B,0
1001849653ns,h16,h4,2,23,4527B,0
1001849815ns,h14,h9,2,35,18996B,0
1001849838ns,h3,h1,2,34,2353B,0
1001850137ns,h3,h6,2,22,78563B,0
1001850753ns,h9,h3,2,30,8955B,0
1001851149ns,h10,h7,2,30,6871B,0
1001851202ns,h2,h1,2,31,3646B,0
1001851809ns,h9,h11,2,21,6000B,0
1001851826ns,h9,h12,2,28,5680B,0
1001852211ns,h7,h13,2,24,6590B,0
1001852219ns,h14,h10,2,18,13132B,0
1001852308ns,h2,h3,2,23,18837B,0
1001852550ns,h2,h16,2,21,6187B,0
1001852845ns,h6,h12,2,23,7338B,0
1001853260ns,h15,h11,2,29,17070B,0
1001853520ns,h15,h8,2,33,9563B,0
1001853629ns,h14,h6,2,21,7189B,0
1001853776ns,h1,h14,2,30,5495B,0
1001853913ns,h16,h4,2,24,1081B,0
1001854210ns,h15,h6,2,28,20166B,0
1001854237ns,h9,h6,2,29,3531B,0
1001854769ns,h13,h16,2,28,6938B,0
1001855083ns,h10,h12,2,24,3680B,0
1001855467ns,h12,h6,2,33,66B,0
1001855491ns,h10,h6,2,45,5503B,0
1001855845ns,h7,h12,2,15,6692B,0
1001855932ns,h6,h14,2,35,4270B,0
1001856334ns,h6,h3,2,27,882B,0
1001856639ns,h8,h15,2,28,13526B,0
1001857083ns,h9,h11,2,22,6198B,0
1001857332ns,h5,h4,2,24,946B,0
1001857655ns,h9,h16,2,29,2397B,0
1001858118ns,h8,h9,2,22,8730B,0
1001858360ns,h4,h8,2,31,959560B,0
1001858462ns,h3,h5,2,30,69271B,0
1001858579ns,h5,h11,2,32,115974B,0
1001858760ns,h11,h1,2,30,5961B,0
1001858829ns,h6,h15,2,34,7713B,0
1001859291ns,h14,h10,2,19,1460B,0
1001859431ns,h2,h1,2,32,7101B,0
1001859439ns,h2,h1,2,33,11200B,0
1001859610ns,h12,h10,2,22,30856B,0
1001859687ns,h3,h4,2,28,1441B,0
1001859793ns,h13,h6,2,28,5595B,0
1001860539ns,h3,h14,2,27,4365B,0
1001860639ns,h2,h13,2,24,2012B,0
1001861741ns,h10,h9,2,31,4043B,0
1001861855ns,h11,h15,2,28,15612B,0
1001861876ns,h10,h5,2,29,6816B,0
1001861901ns,h8,h16,2,28,6750B,0
1001861985ns,h14,h1,2,22,4012B,0
1001862063ns,h4,h2,2,30,19163B,0
1001862153ns,h11,h15,2,29,6206B,0
1001862452ns,h14,h9,2,36,20615B,0
1001862717ns,h14,h15,2,34,5807B,0
1001862888ns,h13,h12,2,32,30B,0
1001862952ns,h2,h16,2,22,3954B,0
1001863134ns,h4,h6,2,19,7281B,0
1001863963ns,h11,h15,2,30,2910B,0
1001863995ns,h12,h4,2,27,6205B,0
1001864796ns,h3,h1,2,35,7187B,0
1001865092ns,h8,h9,2,23,5394B,0
1001865186ns,h9,h7,2,35,498B,0
1001865666ns,h9,h7,2,36,1081B,0
1001866132ns,h13,h7,2,35,16560B,0
1001866157ns,h4,h11,2,27,6296B,0
1001866249ns,h4,h9,2,23,1660B,0
1001866491ns,h7,h8,2,27,3576B,0
1001866538ns,h4,h11,2,28,4795B,0
1001866736ns,h5,h6,2,22,963B,0
1001866761ns,h5,h8,2,28,7264B,0
1001866898ns,h16,h6,2,23,6346B,0
1001866937ns,h8,h9,2,24,14019B,0
1001867079ns,h14,h15,2,35,6137B,0
1001867232ns,h6,h2,2,24,6724B,0
1001867635ns,h11,h10,2,23,15847B,0
1001868386ns,h14,h3,2,28,19400B,0
1001868593ns,h11,h15,2,31,4838B,0
1001868949ns,h4,h14,2,33,1703B,0
1001869437ns,h15,h7,2,27,30840B,0
1001869622ns,h10,h16,2,34,13529B,0
