Time,Node,PortIndex,IrnRtxByte
+1069100000.0ns,h23,0,0
+1069100000.0ns,h24,0,0
+1069100000.0ns,h25,0,0
+1069100000.0ns,h26,0,0
+1069100000.0ns,h27,0,0
+1069100000.0ns,h28,0,0
+1069100000.0ns,h29,0,0
+1069100000.0ns,h30,0,0
+1069100000.0ns,h31,0,0
+1069100000.0ns,h32,0,0
+1069200000.0ns,h1,0,35727814
+1069200000.0ns,h2,0,54113070
+1069200000.0ns,h3,0,75871665
+1069200000.0ns,h4,0,109139958
+1069200000.0ns,h5,0,89768655
+1069200000.0ns,h6,0,71937515
+1069200000.0ns,h7,0,82550323
+1069200000.0ns,h8,0,47851984
+1069200000.0ns,h9,0,74819758
+1069200000.0ns,h10,0,20159644
+1069200000.0ns,h11,0,58444100
+1069200000.0ns,h12,0,33448132
+1069200000.0ns,h13,0,67798901
+1069200000.0ns,h14,0,57447887
+1069200000.0ns,h15,0,75364205
+1069200000.0ns,h16,0,11192766
+1069200000.0ns,h17,0,0
+1069200000.0ns,h18,0,0
+1069200000.0ns,h19,0,0
+1069200000.0ns,h20,0,0
+1069200000.0ns,h21,0,0
+1069200000.0ns,h22,0,0
+1069200000.0ns,h23,0,0
+1069200000.0ns,h24,0,0
+1069200000.0ns,h25,0,0
+1069200000.0ns,h26,0,0
+1069200000.0ns,h27,0,0
+1069200000.0ns,h28,0,0
+1069200000.0ns,h29,0,0
+1069200000.0ns,h30,0,0
+1069200000.0ns,h31,0,0
+1069200000.0ns,h32,0,0
+1069300000.0ns,h1,0,35757430
+1069300000.0ns,h2,0,54744570
+1069300000.0ns,h3,0,77132910
+1069300000.0ns,h4,0,110268289
+1069300000.0ns,h5,0,91030155
+1069300000.0ns,h6,0,71937515
+1069300000.0ns,h7,0,82749823
+1069300000.0ns,h8,0,48048484
+1069300000.0ns,h9,0,75020758
+1069300000.0ns,h10,0,20161144
+1069300000.0ns,h11,0,59158100
+1069300000.0ns,h12,0,33455632
+1069300000.0ns,h13,0,67798901
+1069300000.0ns,h14,0,57545387
+1069300000.0ns,h15,0,75385205
+1069300000.0ns,h16,0,11249766
+1069300000.0ns,h17,0,0
+1069300000.0ns,h18,0,0
+1069300000.0ns,h19,0,0
+1069300000.0ns,h20,0,0
+1069300000.0ns,h21,0,0
+1069300000.0ns,h22,0,0
+1069300000.0ns,h23,0,0
+1069300000.0ns,h24,0,0
+1069300000.0ns,h25,0,0
+1069300000.0ns,h26,0,0
+1069300000.0ns,h27,0,0
+1069300000.0ns,h28,0,0
+1069300000.0ns,h29,0,0
+1069300000.0ns,h30,0,0
+1069300000.0ns,h31,0,0
+1069300000.0ns,h32,0,0
+1069400000.0ns,h1,0,35784430
+1069400000.0ns,h2,0,55353570
+1069400000.0ns,h3,0,78392910
+1069400000.0ns,h4,0,111169789
+1069400000.0ns,h5,0,92289783
+1069400000.0ns,h6,0,71938018
+1069400000.0ns,h7,0,82866823
+1069400000.0ns,h8,0,48141484
+1069400000.0ns,h9,0,75506758
+1069400000.0ns,h10,0,20162644
+1069400000.0ns,h11,0,59696600
+1069400000.0ns,h12,0,33560632
+1069400000.0ns,h13,0,67798901
+1069400000.0ns,h14,0,57597887
+1069400000.0ns,h15,0,75430689
+1069400000.0ns,h16,0,11257266
+1069400000.0ns,h17,0,0
+1069400000.0ns,h18,0,0
+1069400000.0ns,h19,0,0
+1069400000.0ns,h20,0,0
+1069400000.0ns,h21,0,0
+1069400000.0ns,h22,0,0
+1069400000.0ns,h23,0,0
+1069400000.0ns,h24,0,0
+1069400000.0ns,h25,0,0
+1069400000.0ns,h26,0,0
+1069400000.0ns,h27,0,0
+1069400000.0ns,h28,0,0
+1069400000.0ns,h29,0,0
+1069400000.0ns,h30,0,0
+1069400000.0ns,h31,0,0
+1069400000.0ns,h32,0,0
+1069500000.0ns,h1,0,35796430
+1069500000.0ns,h2,0,55664070
+1069500000.0ns,h3,0,79654410
+1069500000.0ns,h4,0,111775789
+1069500000.0ns,h5,0,92927283
+1069500000.0ns,h6,0,71938018
+1069500000.0ns,h7,0,83023084
+1069500000.0ns,h8,0,48231484
+1069500000.0ns,h9,0,75650758
+1069500000.0ns,h10,0,20162644
+1069500000.0ns,h11,0,60071600
+1069500000.0ns,h12,0,33727132
+1069500000.0ns,h13,0,67798901
+1069500000.0ns,h14,0,57695387
+1069500000.0ns,h15,0,75472689
+1069500000.0ns,h16,0,11293266
+1069500000.0ns,h17,0,0
+1069500000.0ns,h18,0,0
+1069500000.0ns,h19,0,0
+1069500000.0ns,h20,0,0
+1069500000.0ns,h21,0,0
+1069500000.0ns,h22,0,0
+1069500000.0ns,h23,0,0
+1069500000.0ns,h24,0,0
+1069500000.0ns,h25,0,0
+1069500000.0ns,h26,0,0
+1069500000.0ns,h27,0,0
+1069500000.0ns,h28,0,0
+1069500000.0ns,h29,0,0
+1069500000.0ns,h30,0,0
+1069500000.0ns,h31,0,0
+1069500000.0ns,h32,0,0
+1069600000.0ns,h1,0,35866930
+1069600000.0ns,h2,0,55704570
+1069600000.0ns,h3,0,80801910
+1069600000.0ns,h4,0,112821786
+1069600000.0ns,h5,0,93482283
+1069600000.0ns,h6,0,71938018
+1069600000.0ns,h7,0,83429584
+1069600000.0ns,h8,0,49065484
+1069600000.0ns,h9,0,76064758
+1069600000.0ns,h10,0,20162644
+1069600000.0ns,h11,0,60071600
+1069600000.0ns,h12,0,33824632
+1069600000.0ns,h13,0,67798901
+1069600000.0ns,h14,0,57898266
+1069600000.0ns,h15,0,75550689
+1069600000.0ns,h16,0,11588766
+1069600000.0ns,h17,0,0
+1069600000.0ns,h18,0,0
+1069600000.0ns,h19,0,0
+1069600000.0ns,h20,0,0
+1069600000.0ns,h21,0,0
+1069600000.0ns,h22,0,0
+1069600000.0ns,h23,0,0
+1069600000.0ns,h24,0,0
+1069600000.0ns,h25,0,0
+1069600000.0ns,h26,0,0
+1069600000.0ns,h27,0,0
+1069600000.0ns,h28,0,0
+1069600000.0ns,h29,0,0
+1069600000.0ns,h30,0,0
+1069600000.0ns,h31,0,0
+1069600000.0ns,h32,0,0
+1069700000.0ns,h1,0,35905930
+1069700000.0ns,h2,0,55848570
+1069700000.0ns,h3,0,81382410
+1069700000.0ns,h4,0,113580786
+1069700000.0ns,h5,0,94070283
+1069700000.0ns,h6,0,72011518
+1069700000.0ns,h7,0,84067084
+1069700000.0ns,h8,0,49559886
+1069700000.0ns,h9,0,76660258
+1069700000.0ns,h10,0,20162644
+1069700000.0ns,h11,0,60077600
+1069700000.0ns,h12,0,33827632
+1069700000.0ns,h13,0,67798901
+1069700000.0ns,h14,0,57974869
+1069700000.0ns,h15,0,75579189
+1069700000.0ns,h16,0,12740766
+1069700000.0ns,h17,0,0
+1069700000.0ns,h18,0,0
+1069700000.0ns,h19,0,0
+1069700000.0ns,h20,0,0
+1069700000.0ns,h21,0,0
+1069700000.0ns,h22,0,0
+1069700000.0ns,h23,0,0
+1069700000.0ns,h24,0,0
+1069700000.0ns,h25,0,0
+1069700000.0ns,h26,0,0
+1069700000.0ns,h27,0,0
+1069700000.0ns,h28,0,0
+1069700000.0ns,h29,0,0
+1069700000.0ns,h30,0,0
+1069700000.0ns,h31,0,0
+1069700000.0ns,h32,0,0
+1069800000.0ns,h1,0,35959930
+1069800000.0ns,h2,0,55877070
+1069800000.0ns,h3,0,81818910
+1069800000.0ns,h4,0,114645270
+1069800000.0ns,h5,0,94437783
+1069800000.0ns,h6,0,72068518
+1069800000.0ns,h7,0,84316084
+1069800000.0ns,h8,0,49895886
+1069800000.0ns,h9,0,77077258
+1069800000.0ns,h10,0,20162644
+1069800000.0ns,h11,0,60077600
+1069800000.0ns,h12,0,33827632
+1069800000.0ns,h13,0,67798901
+1069800000.0ns,h14,0,57974869
+1069800000.0ns,h15,0,75619689
+1069800000.0ns,h16,0,13855266
+1069800000.0ns,h17,0,0
+1069800000.0ns,h18,0,0
+1069800000.0ns,h19,0,0
+1069800000.0ns,h20,0,0
+1069800000.0ns,h21,0,0
+1069800000.0ns,h22,0,0
+1069800000.0ns,h23,0,0
+1069800000.0ns,h24,0,0
+1069800000.0ns,h25,0,0
+1069800000.0ns,h26,0,0
+1069800000.0ns,h27,0,0
+1069800000.0ns,h28,0,0
+1069800000.0ns,h29,0,0
+1069800000.0ns,h30,0,0
+1069800000.0ns,h31,0,0
+1069800000.0ns,h32,0,0
+1069900000.0ns,h1,0,36027430
+1069900000.0ns,h2,0,55877070
+1069900000.0ns,h3,0,81829410
+1069900000.0ns,h4,0,115165770
+1069900000.0ns,h5,0,95287850
+1069900000.0ns,h6,0,72069269
+1069900000.0ns,h7,0,84614584
+1069900000.0ns,h8,0,50305386
+1069900000.0ns,h9,0,77471758
+1069900000.0ns,h10,0,20162644
+1069900000.0ns,h11,0,60356600
+1069900000.0ns,h12,0,33847132
+1069900000.0ns,h13,0,67798901
+1069900000.0ns,h14,0,57974869
+1069900000.0ns,h15,0,75724689
+1069900000.0ns,h16,0,14957766
+1069900000.0ns,h17,0,0
+1069900000.0ns,h18,0,0
+1069900000.0ns,h19,0,0
+1069900000.0ns,h20,0,0
+1069900000.0ns,h21,0,0
+1069900000.0ns,h22,0,0
+1069900000.0ns,h23,0,0
+1069900000.0ns,h24,0,0
+1069900000.0ns,h25,0,0
+1069900000.0ns,h26,0,0
+1069900000.0ns,h27,0,0
+1069900000.0ns,h28,0,0
+1069900000.0ns,h29,0,0
+1069900000.0ns,h30,0,0
+1069900000.0ns,h31,0,0
+1069900000.0ns,h32,0,0
+1070000000.0ns,h1,0,36160930
+1070000000.0ns,h2,0,56225070
+1070000000.0ns,h3,0,82627410
+1070000000.0ns,h4,0,115695111
+1070000000.0ns,h5,0,96472850
+1070000000.0ns,h6,0,72073769
+1070000000.0ns,h7,0,84868084
+1070000000.0ns,h8,0,50671386
+1070000000.0ns,h9,0,77848258
+1070000000.0ns,h10,0,20162644
+1070000000.0ns,h11,0,60970100
+1070000000.0ns,h12,0,33847132
+1070000000.0ns,h13,0,67800401
+1070000000.0ns,h14,0,57974869
+1070000000.0ns,h15,0,75741189
+1070000000.0ns,h16,0,16219266
+1070000000.0ns,h17,0,0
+1070000000.0ns,h18,0,0
+1070000000.0ns,h19,0,0
+1070000000.0ns,h20,0,0
+1070000000.0ns,h21,0,0
+1070000000.0ns,h22,0,0
+1070000000.0ns,h23,0,0
+1070000000.0ns,h24,0,0
+1070000000.0ns,h25,0,0
+1070000000.0ns,h26,0,0
+1070000000.0ns,h27,0,0
+1070000000.0ns,h28,0,0
+1070000000.0ns,h29,0,0
+1070000000.0ns,h30,0,0
+1070000000.0ns,h31,0,0
+1070000000.0ns,h32,0,0
+1070100000.0ns,h1,0,36421144
+1070100000.0ns,h2,0,56888070
+1070100000.0ns,h3,0,83851155
+1070100000.0ns,h4,0,116331111
+1070100000.0ns,h5,0,97731350
+1070100000.0ns,h6,0,72073769
+1070100000.0ns,h7,0,84910084
+1070100000.0ns,h8,0,51191886
+1070100000.0ns,h9,0,78182758
+1070100000.0ns,h10,0,20162644
+1070100000.0ns,h11,0,61166600
+1070100000.0ns,h12,0,33847132
+1070100000.0ns,h13,0,67800401
+1070100000.0ns,h14,0,57974869
+1070100000.0ns,h15,0,75927189
+1070100000.0ns,h16,0,17477766
+1070100000.0ns,h17,0,0
+1070100000.0ns,h18,0,0
+1070100000.0ns,h19,0,0
+1070100000.0ns,h20,0,0
+1070100000.0ns,h21,0,0
+1070100000.0ns,h22,0,0
+1070100000.0ns,h23,0,0
+1070100000.0ns,h24,0,0
+1070100000.0ns,h25,0,0
+1070100000.0ns,h26,0,0
+1070100000.0ns,h27,0,0
+1070100000.0ns,h28,0,0
+1070100000.0ns,h29,0,0
+1070100000.0ns,h30,0,0
+1070100000.0ns,h31,0,0
+1070100000.0ns,h32,0,0
+1070200000.0ns,h1,0,36557644
+1070200000.0ns,h2,0,56998213
+1070200000.0ns,h3,0,85106655
+1070200000.0ns,h4,0,117141111
+1070200000.0ns,h5,0,97986350
+1070200000.0ns,h6,0,72073769
+1070200000.0ns,h7,0,84940084
+1070200000.0ns,h8,0,51659886
+1070200000.0ns,h9,0,78365758
+1070200000.0ns,h10,0,20162644
+1070200000.0ns,h11,0,61365751
+1070200000.0ns,h12,0,33847132
+1070200000.0ns,h13,0,67800401
+1070200000.0ns,h14,0,57974869
+1070200000.0ns,h15,0,75927189
+1070200000.0ns,h16,0,18017766
+1070200000.0ns,h17,0,0
+1070200000.0ns,h18,0,0
+1070200000.0ns,h19,0,0
+1070200000.0ns,h20,0,0
+1070200000.0ns,h21,0,0
+1070200000.0ns,h22,0,0
+1070200000.0ns,h23,0,0
+1070200000.0ns,h24,0,0
+1070200000.0ns,h25,0,0
+1070200000.0ns,h26,0,0
+1070200000.0ns,h27,0,0
+1070200000.0ns,h28,0,0
+1070200000.0ns,h29,0,0
+1070200000.0ns,h30,0,0
+1070200000.0ns,h31,0,0
+1070200000.0ns,h32,0,0
+1070300000.0ns,h1,0,36682144
+1070300000.0ns,h2,0,57014713
+1070300000.0ns,h3,0,85982545
+1070300000.0ns,h4,0,118227111
+1070300000.0ns,h5,0,97990850
+1070300000.0ns,h6,0,72073769
+1070300000.0ns,h7,0,85349584
+1070300000.0ns,h8,0,52006386
+1070300000.0ns,h9,0,78368758
+1070300000.0ns,h10,0,20162644
+1070300000.0ns,h11,0,61365751
+1070300000.0ns,h12,0,33848632
+1070300000.0ns,h13,0,67800401
+1070300000.0ns,h14,0,57977869
+1070300000.0ns,h15,0,75996673
+1070300000.0ns,h16,0,18025266
+1070300000.0ns,h17,0,0
+1070300000.0ns,h18,0,0
+1070300000.0ns,h19,0,0
+1070300000.0ns,h20,0,0
+1070300000.0ns,h21,0,0
+1070300000.0ns,h22,0,0
+1070300000.0ns,h23,0,0
+1070300000.0ns,h24,0,0
+1070300000.0ns,h25,0,0
+1070300000.0ns,h26,0,0
+1070300000.0ns,h27,0,0
+1070300000.0ns,h28,0,0
+1070300000.0ns,h29,0,0
+1070300000.0ns,h30,0,0
+1070300000.0ns,h31,0,0
+1070300000.0ns,h32,0,0
+1070400000.0ns,h1,0,36790144
+1070400000.0ns,h2,0,57122713
+1070400000.0ns,h3,0,86239045
+1070400000.0ns,h4,0,119347946
+1070400000.0ns,h5,0,97990850
+1070400000.0ns,h6,0,72073769
+1070400000.0ns,h7,0,85772584
+1070400000.0ns,h8,0,52208886
+1070400000.0ns,h9,0,78787258
+1070400000.0ns,h10,0,20162644
+1070400000.0ns,h11,0,61367251
+1070400000.0ns,h12,0,33860632
+1070400000.0ns,h13,0,67800401
+1070400000.0ns,h14,0,58063748
+1070400000.0ns,h15,0,76502173
+1070400000.0ns,h16,0,18025266
+1070400000.0ns,h17,0,0
+1070400000.0ns,h18,0,0
+1070400000.0ns,h19,0,0
+1070400000.0ns,h20,0,0
+1070400000.0ns,h21,0,0
+1070400000.0ns,h22,0,0
+1070400000.0ns,h23,0,0
+1070400000.0ns,h24,0,0
+1070400000.0ns,h25,0,0
+1070400000.0ns,h26,0,0
+1070400000.0ns,h27,0,0
+1070400000.0ns,h28,0,0
+1070400000.0ns,h29,0,0
+1070400000.0ns,h30,0,0
+1070400000.0ns,h31,0,0
+1070400000.0ns,h32,0,0
+1070500000.0ns,h1,0,37460460
+1070500000.0ns,h2,0,57794713
+1070500000.0ns,h3,0,87415045
+1070500000.0ns,h4,0,120370946
+1070500000.0ns,h5,0,97990850
+1070500000.0ns,h6,0,72073769
+1070500000.0ns,h7,0,85943584
+1070500000.0ns,h8,0,52496886
+1070500000.0ns,h9,0,78953156
+1070500000.0ns,h10,0,20162644
+1070500000.0ns,h11,0,61367251
+1070500000.0ns,h12,0,33860632
+1070500000.0ns,h13,0,67800401
+1070500000.0ns,h14,0,58066748
+1070500000.0ns,h15,0,76584054
+1070500000.0ns,h16,0,18028490
+1070500000.0ns,h17,0,0
+1070500000.0ns,h18,0,0
+1070500000.0ns,h19,0,0
+1070500000.0ns,h20,0,0
+1070500000.0ns,h21,0,0
+1070500000.0ns,h22,0,0
+1070500000.0ns,h23,0,0
+1070500000.0ns,h24,0,0
+1070500000.0ns,h25,0,0
+1070500000.0ns,h26,0,0
+1070500000.0ns,h27,0,0
+1070500000.0ns,h28,0,0
+1070500000.0ns,h29,0,0
+1070500000.0ns,h30,0,0
+1070500000.0ns,h31,0,0
+1070500000.0ns,h32,0,0
+1070600000.0ns,h1,0,37563960
+1070600000.0ns,h2,0,58583713
+1070600000.0ns,h3,0,88613545
+1070600000.0ns,h4,0,121267946
+1070600000.0ns,h5,0,97990850
+1070600000.0ns,h6,0,72088769
+1070600000.0ns,h7,0,85976584
+1070600000.0ns,h8,0,52573386
+1070600000.0ns,h9,0,79220156
+1070600000.0ns,h10,0,20162644
+1070600000.0ns,h11,0,61367251
+1070600000.0ns,h12,0,33860632
+1070600000.0ns,h13,0,67800401
+1070600000.0ns,h14,0,58072748
+1070600000.0ns,h15,0,76584054
+1070600000.0ns,h16,0,18028490
+1070600000.0ns,h17,0,0
+1070600000.0ns,h18,0,0
+1070600000.0ns,h19,0,0
+1070600000.0ns,h20,0,0
+1070600000.0ns,h21,0,0
+1070600000.0ns,h22,0,0
+1070600000.0ns,h23,0,0
+1070600000.0ns,h24,0,0
+1070600000.0ns,h25,0,0
+1070600000.0ns,h26,0,0
+1070600000.0ns,h27,0,0
+1070600000.0ns,h28,0,0
+1070600000.0ns,h29,0,0
+1070600000.0ns,h30,0,0
+1070600000.0ns,h31,0,0
+1070600000.0ns,h32,0,0
+1070700000.0ns,h1,0,37659960
+1070700000.0ns,h2,0,59518439
+1070700000.0ns,h3,0,89300545
+1070700000.0ns,h4,0,122022446
+1070700000.0ns,h5,0,97990850
+1070700000.0ns,h6,0,72089520
+1070700000.0ns,h7,0,86021584
+1070700000.0ns,h8,0,52669386
+1070700000.0ns,h9,0,79220156
+1070700000.0ns,h10,0,20162644
+1070700000.0ns,h11,0,61367251
+1070700000.0ns,h12,0,33860632
+1070700000.0ns,h13,0,67800401
+1070700000.0ns,h14,0,58077248
+1070700000.0ns,h15,0,76602054
+1070700000.0ns,h16,0,18032990
+1070700000.0ns,h17,0,0
+1070700000.0ns,h18,0,0
+1070700000.0ns,h19,0,0
+1070700000.0ns,h20,0,0
+1070700000.0ns,h21,0,0
+1070700000.0ns,h22,0,0
+1070700000.0ns,h23,0,0
+1070700000.0ns,h24,0,0
+1070700000.0ns,h25,0,0
+1070700000.0ns,h26,0,0
+1070700000.0ns,h27,0,0
+1070700000.0ns,h28,0,0
+1070700000.0ns,h29,0,0
+1070700000.0ns,h30,0,0
+1070700000.0ns,h31,0,0
+1070700000.0ns,h32,0,0
+1070800000.0ns,h1,0,37988460
+1070800000.0ns,h2,0,60778439
+1070800000.0ns,h3,0,90079045
+1070800000.0ns,h4,0,122854787
+1070800000.0ns,h5,0,98748350
+1070800000.0ns,h6,0,72089520
+1070800000.0ns,h7,0,86023084
+1070800000.0ns,h8,0,52771386
+1070800000.0ns,h9,0,79575656
+1070800000.0ns,h10,0,20164144
+1070800000.0ns,h11,0,61367251
+1070800000.0ns,h12,0,33882383
+1070800000.0ns,h13,0,67806401
+1070800000.0ns,h14,0,58078748
+1070800000.0ns,h15,0,76663554
+1070800000.0ns,h16,0,18616490
+1070800000.0ns,h17,0,0
+1070800000.0ns,h18,0,0
+1070800000.0ns,h19,0,0
+1070800000.0ns,h20,0,0
+1070800000.0ns,h21,0,0
+1070800000.0ns,h22,0,0
+1070800000.0ns,h23,0,0
+1070800000.0ns,h24,0,0
+1070800000.0ns,h25,0,0
+1070800000.0ns,h26,0,0
+1070800000.0ns,h27,0,0
+1070800000.0ns,h28,0,0
+1070800000.0ns,h29,0,0
+1070800000.0ns,h30,0,0
+1070800000.0ns,h31,0,0
+1070800000.0ns,h32,0,0
+1070900000.0ns,h1,0,38097576
+1070900000.0ns,h2,0,62039939
+1070900000.0ns,h3,0,90738790
+1070900000.0ns,h4,0,123637787
+1070900000.0ns,h5,0,100008350
+1070900000.0ns,h6,0,72089520
+1070900000.0ns,h7,0,86027584
+1070900000.0ns,h8,0,52930386
+1070900000.0ns,h9,0,79830656
+1070900000.0ns,h10,0,20318644
+1070900000.0ns,h11,0,61367251
+1070900000.0ns,h12,0,34008383
+1070900000.0ns,h13,0,67806401
+1070900000.0ns,h14,0,58084748
+1070900000.0ns,h15,0,76671054
+1070900000.0ns,h16,0,19024278
+1070900000.0ns,h17,0,0
+1070900000.0ns,h18,0,0
+1070900000.0ns,h19,0,0
+1070900000.0ns,h20,0,0
+1070900000.0ns,h21,0,0
+1070900000.0ns,h22,0,0
+1070900000.0ns,h23,0,0
+1070900000.0ns,h24,0,0
+1070900000.0ns,h25,0,0
+1070900000.0ns,h26,0,0
+1070900000.0ns,h27,0,0
+1070900000.0ns,h28,0,0
+1070900000.0ns,h29,0,0
+1070900000.0ns,h30,0,0
+1070900000.0ns,h31,0,0
+1070900000.0ns,h32,0,0
+1071000000.0ns,h1,0,38255076
+1071000000.0ns,h2,0,63127439
+1071000000.0ns,h3,0,91418290
+1071000000.0ns,h4,0,124266287
+1071000000.0ns,h5,0,100726850
+1071000000.0ns,h6,0,72089520
+1071000000.0ns,h7,0,86027584
+1071000000.0ns,h8,0,52955886
+1071000000.0ns,h9,0,79919156
+1071000000.0ns,h10,0,20318644
+1071000000.0ns,h11,0,61367251
+1071000000.0ns,h12,0,34612883
+1071000000.0ns,h13,0,67806401
+1071000000.0ns,h14,0,58173248
+1071000000.0ns,h15,0,76671054
+1071000000.0ns,h16,0,19024278
+1071000000.0ns,h17,0,0
+1071000000.0ns,h18,0,0
+1071000000.0ns,h19,0,0
+1071000000.0ns,h20,0,0
+1071000000.0ns,h21,0,0
+1071000000.0ns,h22,0,0
+1071000000.0ns,h23,0,0
+1071000000.0ns,h24,0,0
+1071000000.0ns,h25,0,0
+1071000000.0ns,h26,0,0
+1071000000.0ns,h27,0,0
+1071000000.0ns,h28,0,0
+1071000000.0ns,h29,0,0
+1071000000.0ns,h30,0,0
+1071000000.0ns,h31,0,0
+1071000000.0ns,h32,0,0
+1071100000.0ns,h1,0,38495076
+1071100000.0ns,h2,0,63791939
+1071100000.0ns,h3,0,91889290
+1071100000.0ns,h4,0,125016287
+1071100000.0ns,h5,0,100790596
+1071100000.0ns,h6,0,72092489
+1071100000.0ns,h7,0,86027584
+1071100000.0ns,h8,0,53057886
+1071100000.0ns,h9,0,79926656
+1071100000.0ns,h10,0,20318644
+1071100000.0ns,h11,0,61371751
+1071100000.0ns,h12,0,35242883
+1071100000.0ns,h13,0,67806401
+1071100000.0ns,h14,0,58444748
+1071100000.0ns,h15,0,76737674
+1071100000.0ns,h16,0,19024278
+1071100000.0ns,h17,0,0
+1071100000.0ns,h18,0,0
+1071100000.0ns,h19,0,0
+1071100000.0ns,h20,0,0
+1071100000.0ns,h21,0,0
+1071100000.0ns,h22,0,0
+1071100000.0ns,h23,0,0
+1071100000.0ns,h24,0,0
+1071100000.0ns,h25,0,0
+1071100000.0ns,h26,0,0
+1071100000.0ns,h27,0,0
+1071100000.0ns,h28,0,0
+1071100000.0ns,h29,0,0
+1071100000.0ns,h30,0,0
+1071100000.0ns,h31,0,0
+1071100000.0ns,h32,0,0
+1071200000.0ns,h1,0,38625576
+1071200000.0ns,h2,0,64447439
+1071200000.0ns,h3,0,92847790
+1071200000.0ns,h4,0,125873118
+1071200000.0ns,h5,0,100790596
+1071200000.0ns,h6,0,72092489
+1071200000.0ns,h7,0,86027584
+1071200000.0ns,h8,0,53143386
+1071200000.0ns,h9,0,80186156
+1071200000.0ns,h10,0,20318644
+1071200000.0ns,h11,0,61395075
+1071200000.0ns,h12,0,36186383
+1071200000.0ns,h13,0,67806401
+1071200000.0ns,h14,0,58543748
+1071200000.0ns,h15,0,76737674
+1071200000.0ns,h16,0,19024278
+1071200000.0ns,h17,0,0
+1071200000.0ns,h18,0,0
+1071200000.0ns,h19,0,0
+1071200000.0ns,h20,0,0
+1071200000.0ns,h21,0,0
+1071200000.0ns,h22,0,0
+1071200000.0ns,h23,0,0
+1071200000.0ns,h24,0,0
+1071200000.0ns,h25,0,0
+1071200000.0ns,h26,0,0
+1071200000.0ns,h27,0,0
+1071200000.0ns,h28,0,0
+1071200000.0ns,h29,0,0
+1071200000.0ns,h30,0,0
+1071200000.0ns,h31,0,0
+1071200000.0ns,h32,0,0
+1071300000.0ns,h1,0,38786076
+1071300000.0ns,h2,0,65077439
+1071300000.0ns,h3,0,93395290
+1071300000.0ns,h4,0,126564952
+1071300000.0ns,h5,0,100796596
+1071300000.0ns,h6,0,72092489
+1071300000.0ns,h7,0,86027584
+1071300000.0ns,h8,0,53296386
+1071300000.0ns,h9,0,80675156
+1071300000.0ns,h10,0,20318644
+1071300000.0ns,h11,0,61452075
+1071300000.0ns,h12,0,37446383
+1071300000.0ns,h13,0,67806401
+1071300000.0ns,h14,0,58711711
+1071300000.0ns,h15,0,76751174
+1071300000.0ns,h16,0,19024278
+1071300000.0ns,h17,0,0
+1071300000.0ns,h18,0,0
+1071300000.0ns,h19,0,0
+1071300000.0ns,h20,0,0
+1071300000.0ns,h21,0,0
+1071300000.0ns,h22,0,0
+1071300000.0ns,h23,0,0
+1071300000.0ns,h24,0,0
+1071300000.0ns,h25,0,0
+1071300000.0ns,h26,0,0
+1071300000.0ns,h27,0,0
+1071300000.0ns,h28,0,0
+1071300000.0ns,h29,0,0
+1071300000.0ns,h30,0,0
+1071300000.0ns,h31,0,0
+1071300000.0ns,h32,0,0
+1071400000.0ns,h1,0,38897076
+1071400000.0ns,h2,0,66184439
+1071400000.0ns,h3,0,93770290
+1071400000.0ns,h4,0,127149014
+1071400000.0ns,h5,0,100796596
+1071400000.0ns,h6,0,72092489
+1071400000.0ns,h7,0,86035345
+1071400000.0ns,h8,0,53489886
+1071400000.0ns,h9,0,80777156
+1071400000.0ns,h10,0,20318644
+1071400000.0ns,h11,0,61452075
+1071400000.0ns,h12,0,38706383
+1071400000.0ns,h13,0,67806401
+1071400000.0ns,h14,0,58771711
+1071400000.0ns,h15,0,76752674
+1071400000.0ns,h16,0,19168794
+1071400000.0ns,h17,0,0
+1071400000.0ns,h18,0,0
+1071400000.0ns,h19,0,0
+1071400000.0ns,h20,0,0
+1071400000.0ns,h21,0,0
+1071400000.0ns,h22,0,0
+1071400000.0ns,h23,0,0
+1071400000.0ns,h24,0,0
+1071400000.0ns,h25,0,0
+1071400000.0ns,h26,0,0
+1071400000.0ns,h27,0,0
+1071400000.0ns,h28,0,0
+1071400000.0ns,h29,0,0
+1071400000.0ns,h30,0,0
+1071400000.0ns,h31,0,0
+1071400000.0ns,h32,0,0
+1071500000.0ns,h1,0,39009576
+1071500000.0ns,h2,0,67445939
+1071500000.0ns,h3,0,94617790
+1071500000.0ns,h4,0,127239290
+1071500000.0ns,h5,0,100801096
+1071500000.0ns,h6,0,72093240
+1071500000.0ns,h7,0,86063845
+1071500000.0ns,h8,0,53669886
+1071500000.0ns,h9,0,81176156
+1071500000.0ns,h10,0,20318644
+1071500000.0ns,h11,0,61452075
+1071500000.0ns,h12,0,39208623
+1071500000.0ns,h13,0,67806401
+1071500000.0ns,h14,0,58866211
+1071500000.0ns,h15,0,76767674
+1071500000.0ns,h16,0,19170294
+1071500000.0ns,h17,0,0
+1071500000.0ns,h18,0,0
+1071500000.0ns,h19,0,0
+1071500000.0ns,h20,0,0
+1071500000.0ns,h21,0,0
+1071500000.0ns,h22,0,0
+1071500000.0ns,h23,0,0
+1071500000.0ns,h24,0,0
+1071500000.0ns,h25,0,0
+1071500000.0ns,h26,0,0
+1071500000.0ns,h27,0,0
+1071500000.0ns,h28,0,0
+1071500000.0ns,h29,0,0
+1071500000.0ns,h30,0,0
+1071500000.0ns,h31,0,0
