StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1008128453ns,h27,h18,3,17,603B,0
1008131630ns,h23,h29,3,19,605B,0
1008135771ns,h28,h21,3,21,509B,0
1008138061ns,h17,h32,3,14,367B,0
1008138991ns,h17,h21,3,17,56222B,0
1008139569ns,h23,h18,3,14,335B,0
1008149730ns,h23,h26,3,10,1327B,0
1008151231ns,h27,h29,3,19,359B,0
1008154029ns,h22,h32,3,14,78709B,0
1008157399ns,h32,h31,3,10,427B,0
1008157769ns,h26,h30,3,16,337B,0
1008162692ns,h28,h27,3,21,177B,0
1008162907ns,h28,h24,3,17,137031B,0
1008164761ns,h23,h19,3,19,43733B,0
1008166021ns,h26,h24,3,16,513B,0
1008170606ns,h26,h27,3,23,76692B,0
1008174656ns,h24,h26,3,20,724B,0
1008174668ns,h18,h24,3,16,419B,0
1008177195ns,h17,h30,3,25,902B,0
1008179083ns,h31,h25,3,12,228B,0
1008179994ns,h26,h29,3,13,6282B,0
1008185387ns,h22,h27,3,22,471B,0
1008187985ns,h20,h27,3,16,573B,0
1008190197ns,h21,h23,3,22,75666B,0
1008191835ns,h25,h20,3,20,1334B,0
1008194925ns,h23,h26,3,11,559700B,0
1008197000ns,h29,h26,3,21,426B,0
1008199789ns,h19,h23,3,16,66B,0
1008201270ns,h22,h20,3,13,69193B,0
1008202315ns,h18,h24,3,17,1130B,0
1008203103ns,h17,h30,3,26,341B,0
1008207761ns,h17,h22,3,18,453B,0
1008215010ns,h27,h23,3,17,289559B,0
1008215948ns,h23,h30,3,14,931B,0
1008221634ns,h22,h31,3,18,861B,0
1008224256ns,h28,h24,3,18,40172B,0
1008226398ns,h31,h25,3,13,124633B,0
1008231212ns,h27,h28,3,16,590B,0
1008235219ns,h22,h29,3,21,52699B,0
1008237401ns,h31,h19,3,26,79449B,0
1008242953ns,h18,h32,3,23,441982B,0
1008243863ns,h20,h31,3,14,680B,0
1008251472ns,h22,h20,3,14,110182B,0
1008251576ns,h17,h22,3,19,51987B,0
1008251812ns,h18,h20,3,23,669B,0
1008253389ns,h27,h25,3,24,27594B,0
1008254351ns,h26,h25,3,19,342B,0
1008255451ns,h19,h17,3,23,34895B,0
1008255487ns,h21,h29,3,18,596B,0
1008256687ns,h19,h29,3,20,54745B,0
1008260187ns,h32,h23,3,16,544B,0
1008261030ns,h30,h17,3,20,45509B,0
1008267452ns,h32,h22,3,15,490B,0
1008268659ns,h29,h18,3,18,698B,0
1008269044ns,h24,h30,3,26,597B,0
1008272139ns,h30,h27,3,24,7104940B,0
1008272176ns,h29,h30,3,18,441B,0
1008272457ns,h23,h29,3,20,63220B,0
1008275429ns,h27,h18,3,18,47576B,0
1008275547ns,h28,h25,3,15,288277B,0
1008276943ns,h23,h32,3,15,5791B,0
1008277383ns,h30,h17,3,21,696B,0
1008279162ns,h24,h19,3,15,270163B,0
1008279717ns,h29,h18,3,19,259B,0
1008282715ns,h24,h21,3,19,147853B,0
1008282950ns,h30,h24,3,15,34411B,0
1008289119ns,h27,h22,3,19,402B,0
1008289707ns,h18,h27,3,20,492B,0
1008291468ns,h25,h30,3,13,76347B,0
1008292055ns,h24,h21,3,20,326B,0
1008293795ns,h30,h26,3,20,470B,0
1008295716ns,h27,h32,3,19,350B,0
1008300199ns,h19,h24,3,11,409B,0
1008300212ns,h18,h19,3,17,340B,0
1008303122ns,h20,h25,3,21,547B,0
1008304445ns,h22,h21,3,29,84163B,0
1008305807ns,h23,h24,3,16,978B,0
1008306947ns,h24,h21,3,21,359B,0
1008308103ns,h22,h17,3,22,327B,0
1008308784ns,h27,h17,3,21,8387258B,0
1008309973ns,h22,h31,3,19,452B,0
1008310938ns,h30,h25,3,22,486B,0
1008312819ns,h20,h26,3,10,385B,0
1008322199ns,h27,h17,3,22,479B,0
1008324091ns,h18,h29,3,14,280608B,0
1008325091ns,h20,h31,3,15,571B,0
1008327696ns,h22,h18,3,21,613B,0
1008329171ns,h20,h22,3,15,534B,0
1008329285ns,h19,h17,3,24,987B,0
1008331498ns,h32,h29,3,19,773B,0
1008331786ns,h23,h28,3,10,460B,0
1008332013ns,h21,h19,3,13,328B,0
1008332179ns,h30,h27,3,25,864B,0
1008333120ns,h24,h17,3,15,872B,0
1008341843ns,h28,h31,3,22,303B,0
1008345291ns,h22,h24,3,19,541B,0
1008345589ns,h22,h25,3,18,624B,0
1008345625ns,h26,h29,3,14,683B,0
1008345749ns,h17,h18,3,14,517B,0
1008346667ns,h17,h30,3,27,1991B,0
1008347071ns,h28,h31,3,23,46253B,0
1008357334ns,h21,h32,3,21,334B,0
1008357743ns,h27,h22,3,20,621B,0
1008358119ns,h19,h23,3,17,1965B,0
1008360210ns,h26,h20,3,16,977B,0
1008361276ns,h22,h20,3,15,83220B,0
1008364541ns,h20,h23,3,16,80635B,0
1008370397ns,h28,h29,3,19,836B,0
1008373960ns,h28,h27,3,22,103860B,0
1008375977ns,h18,h25,3,16,47308B,0
1008376561ns,h26,h24,3,17,350B,0
1008383596ns,h18,h27,3,21,92B,0
1008384381ns,h25,h19,3,20,586B,0
1008385726ns,h25,h22,3,18,565B,0
1008385870ns,h24,h20,3,15,227B,0
1008397419ns,h23,h31,3,22,48084B,0
1008397616ns,h32,h17,3,15,749B,0
1008399875ns,h28,h32,3,13,1065284B,0
1008400068ns,h17,h28,3,16,58095B,0
1008400130ns,h18,h25,3,17,47565B,0
1008402450ns,h30,h22,3,17,599B,0
1008404084ns,h18,h22,3,16,276326B,0
1008404657ns,h20,h22,3,16,22271B,0
1008405096ns,h32,h30,3,21,327B,0
1008407130ns,h18,h23,3,10,861B,0
1008409589ns,h26,h18,3,23,411B,0
1008409905ns,h30,h18,3,20,1606B,0
1008411083ns,h19,h24,3,12,602B,0
1008411877ns,h18,h17,3,14,270B,0
1008415311ns,h27,h28,3,17,119317B,0
1008416911ns,h28,h25,3,16,190172B,0
1008417923ns,h31,h26,3,23,1524B,0
1008418218ns,h26,h25,3,20,407B,0
1008418586ns,h26,h27,3,24,611B,0
1008419666ns,h18,h28,3,27,6108B,0
1008429935ns,h23,h21,3,16,332B,0
1008435258ns,h28,h19,3,19,407B,0
1008437084ns,h18,h31,3,19,320B,0
1008438162ns,h17,h20,3,18,242426B,0
1008440529ns,h18,h20,3,24,36983B,0
1008442309ns,h26,h21,3,18,343B,0
1008444291ns,h30,h22,3,18,435B,0
1008450251ns,h32,h27,3,21,1818B,0
1008453507ns,h22,h30,3,16,963736B,0
1008455009ns,h18,h23,3,11,415B,0
1008459503ns,h25,h28,3,25,66946B,0
1008466773ns,h24,h28,3,15,635B,0
1008467155ns,h25,h17,3,17,72480B,0
1008468459ns,h24,h19,3,16,114B,0
1008472135ns,h24,h30,3,27,766B,0
1008475857ns,h27,h20,3,20,618B,0
1008476370ns,h22,h30,3,17,43455B,0
1008477075ns,h21,h31,3,14,612498B,0
1008477189ns,h18,h19,3,18,325B,0
1008477595ns,h22,h20,3,16,36648B,0
1008479027ns,h29,h31,3,18,562B,0
1008479292ns,h27,h21,3,19,95416B,0
1008479637ns,h23,h29,3,21,76341B,0
1008480483ns,h31,h22,3,21,7916932B,0
1008481094ns,h18,h30,3,16,728B,0
1008483097ns,h17,h18,3,15,698B,0
1008483248ns,h18,h28,3,28,412B,0
1008488127ns,h27,h30,3,15,300B,0
1008488278ns,h22,h25,3,19,139645B,0
1008488435ns,h18,h26,3,22,329B,0
1008489831ns,h21,h19,3,14,632B,0
1008490310ns,h24,h31,3,11,325B,0
1008491944ns,h20,h27,3,17,258B,0
1008492098ns,h24,h23,3,18,527B,0
1008492766ns,h22,h18,3,22,332B,0
1008493200ns,h18,h24,3,18,483B,0
1008499052ns,h17,h31,3,15,4234061B,0
1008500732ns,h27,h30,3,16,440B,0
1008502331ns,h18,h21,3,22,43576B,0
1008504019ns,h27,h18,3,19,43786B,0
1008508335ns,h30,h23,3,23,307B,0
1008508495ns,h18,h26,3,23,591B,0
1008510498ns,h22,h23,3,22,349B,0
1008510816ns,h26,h25,3,21,524B,0
1008512735ns,h20,h18,3,27,340B,0
1008515260ns,h27,h28,3,18,343B,0
1008515735ns,h18,h26,3,24,23558B,0
1008517866ns,h24,h29,3,22,302B,0
1008520565ns,h26,h21,3,19,676B,0
1008527484ns,h30,h18,3,21,855B,0
1008527919ns,h19,h23,3,18,624B,0
1008529430ns,h23,h26,3,12,447B,0
1008530072ns,h21,h23,3,23,1331B,0
1008530393ns,h17,h31,3,16,323B,0
1008530435ns,h31,h26,3,24,374B,0
1008533671ns,h20,h17,3,19,495B,0
1008534576ns,h21,h18,3,12,649B,0
1008539568ns,h28,h30,3,12,401B,0
1008542898ns,h25,h30,3,14,1704B,0
1008544101ns,h30,h17,3,22,461B,0
1008544148ns,h22,h20,3,17,678B,0
1008545334ns,h23,h28,3,11,46979B,0
1008545970ns,h19,h30,3,19,1986B,0
1008547507ns,h24,h25,3,18,1038B,0
1008551247ns,h18,h29,3,15,57395B,0
1008552069ns,h31,h28,3,18,603B,0
1008553168ns,h28,h21,3,22,630B,0
1008553961ns,h28,h19,3,20,590B,0
1008554495ns,h30,h27,3,26,340B,0
1008555146ns,h24,h23,3,19,989B,0
1008555858ns,h22,h18,3,23,690B,0
1008556680ns,h22,h29,3,22,45600B,0
1008559421ns,h18,h29,3,16,1122B,0
1008559542ns,h17,h25,3,25,545B,0
1008560254ns,h17,h27,3,25,73567B,0
1008561841ns,h17,h23,3,12,476B,0
1008564695ns,h21,h24,3,19,505B,0
1008567738ns,h27,h18,3,20,79634B,0
1008572345ns,h30,h32,3,23,1328007B,0
1008577908ns,h26,h24,3,18,411B,0
1008578622ns,h17,h23,3,13,424B,0
1008579874ns,h31,h25,3,14,937B,0
1008584948ns,h18,h22,3,17,214B,0
1008585034ns,h20,h22,3,17,49011B,0
1008586467ns,h20,h31,3,16,626B,0
1008587113ns,h27,h24,3,21,32225B,0
1008589184ns,h27,h18,3,21,217B,0
1008594075ns,h17,h19,3,16,44914B,0
1008596038ns,h21,h24,3,20,845B,0
1008597325ns,h24,h29,3,23,206B,0
1008597407ns,h31,h29,3,20,294B,0
1008599762ns,h20,h30,3,20,607B,0
1008600212ns,h20,h17,3,20,1331B,0
1008605487ns,h30,h21,3,22,653B,0
1008605869ns,h25,h26,3,18,1624B,0
1008607502ns,h22,h26,3,16,121416B,0
1008608156ns,h28,h18,3,17,581B,0
1008609280ns,h28,h23,3,13,620B,0
1008610699ns,h23,h26,3,13,45028B,0
1008623231ns,h27,h32,3,20,278B,0
1008627744ns,h23,h29,3,22,539B,0
1008628438ns,h24,h20,3,16,306B,0
1008630094ns,h17,h28,3,17,1766B,0
1008631061ns,h21,h19,3,15,2710B,0
1008631424ns,h23,h31,3,23,1914B,0
1008632157ns,h20,h28,3,22,1292B,0
1008632601ns,h24,h18,3,14,35201B,0
1008633763ns,h27,h20,3,21,139B,0
1008635521ns,h17,h28,3,18,1431B,0
1008635859ns,h18,h31,3,20,1434B,0
1008637425ns,h29,h23,3,15,58562B,0
1008637448ns,h30,h26,3,21,36874B,0
1008638073ns,h28,h26,3,16,248B,0
1008639836ns,h21,h20,3,18,976B,0
1008639934ns,h29,h17,3,19,611B,0
1008641093ns,h27,h19,3,12,479B,0
1008641343ns,h32,h30,3,22,329B,0
1008641415ns,h31,h23,3,18,335B,0
1008642266ns,h24,h32,3,18,355B,0
1008645778ns,h30,h23,3,24,439B,0
1008647690ns,h24,h32,3,19,683B,0
1008650170ns,h27,h29,3,20,1067B,0
1008651975ns,h26,h32,3,15,459B,0
1008652585ns,h22,h21,3,30,404B,0
1008652613ns,h23,h17,3,14,766B,0
1008654147ns,h28,h31,3,24,688B,0
1008657357ns,h18,h19,3,19,312B,0
1008659227ns,h17,h30,3,28,428B,0
1008659616ns,h29,h27,3,22,593B,0
1008659680ns,h27,h22,3,21,243176B,0
1008661963ns,h20,h19,3,21,658B,0
1008663550ns,h20,h27,3,18,446B,0
1008663587ns,h25,h31,3,18,85013B,0
1008669367ns,h24,h23,3,20,8550213B,0
1008671465ns,h19,h32,3,26,355B,0
1008673255ns,h18,h30,3,17,83159B,0
1008675313ns,h20,h18,3,28,690B,0
1008678184ns,h22,h25,3,20,456B,0
1008678428ns,h23,h26,3,14,48444B,0
1008688273ns,h20,h26,3,11,848B,0
1008691674ns,h25,h30,3,15,857B,0
1008692525ns,h28,h17,3,20,6556B,0
1008697946ns,h17,h32,3,15,590B,0
1008700600ns,h19,h32,3,27,7617B,0
1008702876ns,h23,h26,3,15,34317B,0
1008703070ns,h29,h31,3,19,47759B,0
1008703076ns,h25,h28,3,26,294B,0
1008704601ns,h24,h32,3,20,506B,0
1008705682ns,h26,h19,3,11,948B,0
1008706647ns,h17,h26,3,18,1945B,0
1008707801ns,h32,h23,3,17,989B,0
1008710989ns,h22,h30,3,18,46589B,0
1008711884ns,h30,h31,3,16,532B,0
1008712806ns,h27,h28,3,19,1571B,0
1008714694ns,h29,h31,3,20,798B,0
1008716770ns,h26,h21,3,20,63438B,0
1008717091ns,h28,h32,3,14,498B,0
1008722028ns,h17,h28,3,19,804B,0
1008722897ns,h24,h19,3,17,437B,0
1008723739ns,h26,h25,3,22,208972B,0
1008725414ns,h18,h23,3,12,662554B,0
1008726009ns,h28,h21,3,23,503B,0
1008726298ns,h29,h26,3,22,75618B,0
1008727225ns,h21,h19,3,16,634B,0
1008728643ns,h24,h22,3,14,491B,0
1008731423ns,h26,h17,3,12,580B,0
1008735313ns,h29,h31,3,21,34653B,0
1008743203ns,h24,h32,3,21,1589957B,0
1008747605ns,h20,h25,3,22,56217B,0
1008750979ns,h21,h22,3,26,63900B,0
1008751464ns,h32,h17,3,16,503B,0
1008763577ns,h29,h30,3,19,395B,0
1008763985ns,h24,h28,3,16,442B,0
1008766837ns,h25,h26,3,19,274329B,0
1008768853ns,h30,h18,3,22,363B,0
1008772296ns,h27,h18,3,22,412B,0
1008776094ns,h18,h24,3,19,44732B,0
1008776721ns,h25,h30,3,16,78224B,0
1008779416ns,h27,h19,3,13,444B,0
1008783657ns,h19,h18,3,10,768B,0
1008784159ns,h20,h29,3,23,564B,0
1008784160ns,h32,h23,3,18,75899B,0
1008784739ns,h30,h20,3,28,955B,0
1008786070ns,h30,h25,3,23,676B,0
1008790802ns,h28,h17,3,21,3607B,0
1008795293ns,h26,h22,3,11,1659861B,0
1008796667ns,h19,h32,3,28,1553B,0
1008796684ns,h27,h18,3,23,47629B,0
1008797125ns,h19,h17,3,25,48290B,0
1008799579ns,h27,h25,3,25,464B,0
1008802038ns,h20,h21,3,24,590B,0
1008802380ns,h19,h31,3,15,398B,0
1008805830ns,h18,h22,3,18,1055B,0
1008808139ns,h19,h23,3,19,43343B,0
1008808699ns,h23,h24,3,17,615B,0
1008813532ns,h23,h24,3,18,533B,0
1008813946ns,h17,h18,3,16,626B,0
1008816595ns,h29,h31,3,22,30311B,0
1008817561ns,h24,h32,3,22,268B,0
1008821104ns,h19,h27,3,18,208048B,0
1008822586ns,h26,h21,3,21,1874B,0
1008824614ns,h23,h19,3,20,917B,0
1008825216ns,h32,h18,3,15,141B,0
1008825557ns,h28,h18,3,18,318B,0
1008825644ns,h32,h18,3,16,350B,0
1008826339ns,h25,h24,3,20,1234B,0
1008828344ns,h20,h29,3,24,877B,0
1008830347ns,h27,h25,3,26,364B,0
1008831183ns,h19,h17,3,26,73637B,0
1008833699ns,h23,h32,3,16,532B,0
1008837865ns,h25,h20,3,21,344B,0
1008837995ns,h29,h21,3,23,491B,0
1008839255ns,h29,h19,3,16,36171B,0
1008843477ns,h22,h28,3,12,686B,0
1008843774ns,h22,h27,3,23,1540B,0
1008844145ns,h31,h23,3,19,469B,0
1008844366ns,h32,h23,3,19,1289B,0
1008845750ns,h27,h26,3,18,446B,0
1008846599ns,h27,h24,3,22,132B,0
1008847230ns,h31,h22,3,22,26615B,0
1008850178ns,h24,h22,3,15,641B,0
1008852323ns,h20,h28,3,23,501B,0
1008853678ns,h26,h19,3,12,778B,0
1008858573ns,h17,h20,3,19,581B,0
1008860148ns,h22,h26,3,17,47515B,0
1008861944ns,h20,h30,3,21,870635B,0
1008866098ns,h28,h30,3,13,1744B,0
1008867146ns,h31,h25,3,15,261B,0
1008868828ns,h18,h21,3,23,1769B,0
1008868875ns,h26,h20,3,17,92B,0
1008869017ns,h30,h28,3,23,599B,0
1008871774ns,h25,h29,3,23,320B,0
1008873028ns,h24,h20,3,17,76092B,0
1008873322ns,h29,h22,3,11,220B,0
1008876787ns,h17,h18,3,17,3320B,0
1008879359ns,h22,h30,3,19,662B,0
1008882981ns,h27,h17,3,23,727B,0
1008883466ns,h20,h25,3,23,458B,0
1008884105ns,h19,h27,3,19,577B,0
1008885622ns,h21,h24,3,21,632B,0
1008886070ns,h19,h17,3,27,650B,0
1008892159ns,h26,h18,3,24,688B,0
1008892827ns,h30,h18,3,23,58952B,0
1008893408ns,h27,h17,3,24,1440B,0
1008895754ns,h22,h24,3,20,74178B,0
1008899149ns,h31,h27,3,13,747B,0
1008903086ns,h17,h20,3,20,770B,0
1008903593ns,h25,h19,3,21,1410B,0
1008908312ns,h32,h26,3,16,20795B,0
1008909056ns,h32,h25,3,12,32928B,0
1008909674ns,h17,h31,3,17,877B,0
1008913000ns,h24,h18,3,15,599B,0
1008915924ns,h29,h20,3,17,477B,0
1008919112ns,h24,h30,3,28,33499B,0
1008923106ns,h32,h24,3,16,304B,0
1008923322ns,h25,h20,3,22,500773B,0
1008923942ns,h28,h21,3,24,1987903B,0
1008925255ns,h22,h20,3,18,115697B,0
1008925343ns,h24,h28,3,17,102963B,0
1008926415ns,h20,h28,3,24,504190B,0
1008928005ns,h17,h25,3,26,1013B,0
1008928722ns,h32,h28,3,12,59436B,0
1008932032ns,h18,h19,3,20,385B,0
1008933529ns,h20,h30,3,22,659B,0
1008933719ns,h18,h26,3,25,209B,0
1008941922ns,h20,h28,3,25,554B,0
1008946711ns,h23,h25,3,13,634B,0
1008953100ns,h32,h17,3,17,373B,0
1008956017ns,h29,h21,3,24,22042B,0
1008957151ns,h31,h32,3,14,376B,0
1008957849ns,h17,h27,3,26,360B,0
1008960994ns,h18,h24,3,20,35891B,0
1008962906ns,h30,h23,3,25,156067B,0
1008965080ns,h26,h19,3,13,210857B,0
1008967769ns,h25,h30,3,17,78105B,0
1008971499ns,h18,h28,3,29,398B,0
1008972267ns,h25,h19,3,22,1074B,0
1008975496ns,h29,h22,3,12,795B,0
1008975814ns,h30,h22,3,19,300B,0
1008979104ns,h30,h24,3,16,430B,0
1008980142ns,h26,h19,3,14,916B,0
1008984456ns,h30,h26,3,22,73306B,0
1008986792ns,h21,h29,3,19,37001B,0
1008988199ns,h17,h18,3,18,48447B,0
1008990088ns,h24,h28,3,18,654B,0
1008991877ns,h23,h31,3,24,402607B,0
1008992307ns,h30,h23,3,26,1162B,0
1008993385ns,h26,h31,3,12,479B,0
1008994670ns,h27,h20,3,22,531B,0
1008996078ns,h21,h31,3,15,574B,0
1008996974ns,h25,h23,3,17,340B,0
1008998173ns,h21,h28,3,19,1617B,0
1009001273ns,h28,h27,3,23,810B,0
1009002133ns,h17,h27,3,27,52141B,0
1009004116ns,h24,h17,3,16,323B,0
1009004594ns,h18,h30,3,18,353B,0
1009004794ns,h20,h27,3,19,537B,0
1009006809ns,h32,h29,3,20,416B,0
1009007266ns,h20,h30,3,23,451B,0
1009008536ns,h22,h28,3,13,552B,0
1009010180ns,h32,h24,3,17,553B,0
1009014629ns,h23,h21,3,17,722B,0
1009016935ns,h26,h28,3,17,33938B,0
1009021182ns,h23,h29,3,23,759B,0
1009024348ns,h18,h29,3,17,108298B,0
1009025628ns,h32,h26,3,17,306B,0
1009026794ns,h20,h23,3,17,1804B,0
1009029664ns,h17,h23,3,14,1875B,0
1009031205ns,h29,h19,3,17,235613B,0
1009031268ns,h25,h29,3,24,927B,0
1009031678ns,h20,h23,3,18,19330B,0
1009032936ns,h21,h22,3,27,659B,0
1009033374ns,h19,h23,3,20,312B,0
1009035526ns,h30,h18,3,24,324B,0
1009036106ns,h32,h27,3,22,655B,0
1009037896ns,h18,h29,3,18,1392B,0
1009040081ns,h19,h20,3,17,581B,0
1009040244ns,h22,h18,3,24,384B,0
1009043760ns,h20,h28,3,26,78718B,0
1009043946ns,h24,h21,3,22,526036B,0
1009055794ns,h31,h22,3,23,544B,0
1009056631ns,h25,h28,3,27,478B,0
1009058056ns,h29,h31,3,23,345B,0
1009059121ns,h22,h30,3,20,967194B,0
1009060504ns,h31,h27,3,14,899B,0
1009065909ns,h27,h26,3,19,838B,0
1009066659ns,h24,h26,3,21,513B,0
1009070736ns,h30,h27,3,27,46112B,0
1009071711ns,h32,h30,3,23,388B,0
1009075804ns,h27,h22,3,22,1942B,0
1009080328ns,h27,h31,3,20,2007B,0
1009081557ns,h25,h21,3,18,249047B,0
1009081927ns,h26,h31,3,13,58000B,0
1009082460ns,h32,h21,3,15,644B,0
1009084708ns,h21,h30,3,14,30677B,0
1009085028ns,h20,h28,3,27,721B,0
1009086091ns,h21,h27,3,14,343B,0
1009086564ns,h31,h20,3,21,819B,0
1009086897ns,h31,h17,3,22,29278B,0
1009087210ns,h27,h21,3,20,218312B,0
1009087652ns,h28,h27,3,24,867B,0
1009089375ns,h26,h23,3,19,465B,0
1009089793ns,h24,h20,3,18,740B,0
1009090709ns,h27,h26,3,20,6185B,0
1009092745ns,h31,h28,3,19,484B,0
1009093031ns,h25,h18,3,10,340B,0
1009093656ns,h32,h20,3,20,392B,0
1009096729ns,h32,h31,3,11,500B,0
1009097618ns,h19,h24,3,13,407B,0
1009098446ns,h25,h17,3,18,494B,0
1009098861ns,h29,h31,3,24,273B,0
1009098994ns,h19,h32,3,29,636B,0
1009099846ns,h24,h19,3,18,5559B,0
1009103437ns,h20,h24,3,19,103B,0
1009104501ns,h32,h19,3,12,366B,0
1009105091ns,h28,h23,3,14,326B,0
1009106783ns,h31,h23,3,20,619B,0
1009107197ns,h27,h23,3,18,85865B,0
1009108879ns,h30,h28,3,24,468B,0
1009109474ns,h19,h28,3,19,601B,0
1009114496ns,h25,h17,3,19,554B,0
1009116854ns,h19,h26,3,20,355B,0
1009120121ns,h25,h17,3,20,320B,0
1009123036ns,h23,h27,3,12,414B,0
1009123390ns,h19,h18,3,11,273B,0
1009123840ns,h21,h28,3,20,593B,0
1009125657ns,h23,h22,3,19,37950B,0
1009125959ns,h20,h30,3,24,478B,0
1009126091ns,h18,h19,3,21,1945498B,0
1009126857ns,h20,h30,3,25,712B,0
1009128577ns,h25,h21,3,19,37275B,0
1009131854ns,h19,h31,3,16,903B,0
1009132043ns,h28,h32,3,15,903B,0
1009133716ns,h31,h27,3,15,42317B,0
1009140102ns,h21,h17,3,21,42888B,0
1009143304ns,h22,h28,3,14,405B,0
1009144655ns,h29,h17,3,20,360B,0
1009145081ns,h31,h19,3,27,384B,0
1009146651ns,h17,h31,3,18,431B,0
1009149847ns,h32,h17,3,18,314B,0
1009155568ns,h21,h24,3,22,431B,0
1009155996ns,h26,h18,3,25,597B,0
1009156051ns,h27,h20,3,23,1430B,0
1009156712ns,h18,h29,3,19,225B,0
1009157450ns,h26,h20,3,18,1209B,0
1009157597ns,h23,h30,3,15,18600B,0
1009158156ns,h30,h21,3,23,108676B,0
1009158851ns,h31,h32,3,15,1797B,0
1009158948ns,h28,h26,3,17,902B,0
1009159474ns,h27,h29,3,21,498B,0
1009161211ns,h28,h17,3,22,582B,0
1009164367ns,h32,h18,3,17,1188B,0
1009166104ns,h19,h23,3,21,46560B,0
1009166617ns,h20,h22,3,18,548B,0
1009169524ns,h23,h22,3,20,1940B,0
1009171557ns,h32,h31,3,12,563B,0
1009173446ns,h19,h22,3,21,1271B,0
1009173807ns,h22,h31,3,20,280B,0
1009179444ns,h22,h23,3,23,325B,0
1009179553ns,h28,h17,3,23,1841B,0
1009181851ns,h17,h18,3,19,72457B,0
1009184318ns,h17,h32,3,16,510B,0
1009186556ns,h21,h32,3,22,34115B,0
1009188247ns,h32,h29,3,21,40407B,0
1009191251ns,h18,h25,3,18,309B,0
1009194002ns,h19,h31,3,17,2100B,0
1009195134ns,h27,h20,3,24,635B,0
1009196682ns,h19,h22,3,22,400B,0
1009196791ns,h29,h18,3,20,404B,0
1009199900ns,h25,h31,3,19,50914B,0
1009200634ns,h32,h25,3,13,3173B,0
1009201414ns,h17,h30,3,29,605B,0
1009201485ns,h30,h24,3,17,672B,0
1009203166ns,h30,h18,3,25,361B,0
1009203449ns,h28,h18,3,19,1945897B,0
1009205818ns,h23,h27,3,13,774B,0
1009206331ns,h31,h29,3,21,311B,0
1009206781ns,h25,h32,3,9,612B,0
1009212421ns,h30,h24,3,18,90579B,0
1009214527ns,h28,h17,3,24,520B,0
1009216304ns,h29,h23,3,16,32527B,0
1009217016ns,h23,h27,3,14,315B,0
1009220001ns,h26,h23,3,20,39539B,0
1009221956ns,h20,h21,3,25,1176B,0
1009222211ns,h32,h26,3,18,655B,0
1009227112ns,h19,h22,3,23,392B,0
1009233611ns,h18,h30,3,19,689B,0
1009235938ns,h18,h20,3,25,45086B,0
1009236878ns,h32,h25,3,14,300B,0
1009237511ns,h23,h29,3,24,450B,0
1009238120ns,h29,h23,3,17,491B,0
1009241057ns,h30,h19,3,15,494B,0
1009241747ns,h31,h28,3,20,1972B,0
1009242008ns,h27,h29,3,22,226205B,0
1009245204ns,h24,h21,3,23,970B,0
1009246767ns,h31,h30,3,10,1801B,0
1009247771ns,h18,h32,3,24,693B,0
1009248100ns,h19,h20,3,18,671B,0
1009248802ns,h28,h25,3,17,30223B,0
1009248903ns,h31,h30,3,11,4349B,0
1009252371ns,h17,h28,3,20,566B,0
1009253475ns,h28,h29,3,20,679B,0
1009254094ns,h21,h28,3,21,309B,0
1009255636ns,h19,h30,3,20,508B,0
1009256190ns,h28,h25,3,18,36504B,0
1009258108ns,h29,h17,3,21,1410573B,0
1009258959ns,h20,h23,3,19,663B,0
1009259818ns,h30,h31,3,17,642B,0
1009261007ns,h26,h28,3,18,347B,0
1009263191ns,h17,h23,3,15,5245B,0
1009279562ns,h27,h19,3,14,104689B,0
1009280547ns,h26,h27,3,25,307B,0
1009280714ns,h26,h17,3,13,1682B,0
1009281281ns,h18,h29,3,20,409B,0
1009281720ns,h32,h30,3,24,342B,0
1009284042ns,h31,h23,3,21,1931B,0
1009284385ns,h28,h30,3,14,486B,0
1009284606ns,h30,h24,3,19,315B,0
1009285675ns,h30,h27,3,28,31924B,0
1009289214ns,h17,h20,3,21,83545B,0
1009290014ns,h27,h17,3,25,953B,0
1009291947ns,h25,h23,3,18,39468B,0
1009293481ns,h25,h26,3,20,5488B,0
1009294855ns,h30,h19,3,16,813B,0
1009295650ns,h32,h23,3,20,655B,0
1009296094ns,h21,h26,3,16,865B,0
1009296664ns,h20,h19,3,22,477B,0
1009299647ns,h32,h23,3,21,51B,0
1009302502ns,h31,h22,3,24,1597B,0
1009302795ns,h20,h24,3,20,122256B,0
1009304729ns,h31,h30,3,12,551B,0
1009304933ns,h29,h27,3,23,637B,0
1009308595ns,h25,h26,3,21,8729B,0
1009309780ns,h31,h22,3,25,242B,0
1009312095ns,h20,h24,3,21,448B,0
1009313687ns,h26,h32,3,16,40087B,0
1009315654ns,h24,h17,3,17,1741B,0
1009319952ns,h20,h21,3,26,288B,0
1009321815ns,h19,h32,3,30,575B,0
1009323208ns,h28,h19,3,21,990B,0
1009323852ns,h19,h17,3,28,333B,0
1009323903ns,h27,h26,3,21,265833B,0
1009324034ns,h30,h31,3,18,373B,0
1009324820ns,h22,h25,3,21,1083B,0
1009326079ns,h30,h23,3,27,308B,0
1009327656ns,h30,h21,3,24,451B,0
1009329512ns,h30,h27,3,29,347B,0
1009329544ns,h32,h26,3,19,38410B,0
