StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1019596862ns,h22,h19,3,3,19238B,0
1019622518ns,h19,h27,3,3,7859617B,0
1019668157ns,h24,h27,3,2,176909B,0
1019736747ns,h25,h31,3,4,3319B,0
1019811766ns,h20,h27,3,3,47669B,0
1019821259ns,h19,h25,3,2,23402B,0
1019893784ns,h21,h17,3,2,5643B,0
1019894349ns,h18,h23,3,1,17351B,0
1019941504ns,h26,h28,3,7,3799B,0
1019947904ns,h24,h19,3,5,504589B,0
1019958835ns,h32,h23,3,4,14674B,0
1019964403ns,h28,h23,3,1,286239B,0
1020043578ns,h31,h23,3,2,300053B,0
1020082920ns,h23,h25,3,3,1049237B,0
1020110802ns,h29,h26,3,6,75873B,0
1020131243ns,h29,h26,3,7,28442B,0
1020143030ns,h20,h29,3,5,4323723B,0
1020144801ns,h20,h25,3,5,40614B,0
1020154287ns,h31,h32,3,4,63452B,0
1020192781ns,h25,h28,3,7,455035B,0
1020212361ns,h29,h24,3,5,76797B,0
1020223328ns,h31,h18,3,4,9033453B,0
1020223959ns,h23,h26,3,1,8908405B,0
1020257336ns,h30,h19,3,3,7125703B,0
1020266285ns,h32,h17,3,3,7434024B,0
1020344817ns,h24,h31,3,4,167360B,0
1020454422ns,h23,h32,3,2,70815B,0
1020503688ns,h23,h31,3,5,1041168B,0
1020520121ns,h28,h18,3,3,21541B,0
1020534087ns,h24,h30,3,6,26587B,0
1020542181ns,h32,h31,3,1,2920B,0
1020554841ns,h22,h31,3,4,12571B,0
1020629943ns,h20,h19,3,5,258B,0
1020643292ns,h20,h19,3,6,637020B,0
1020663994ns,h20,h24,3,2,9360B,0
1020692094ns,h27,h20,3,6,1866793B,0
1020712047ns,h24,h21,3,4,844031B,0
1020733042ns,h29,h30,3,3,10450528B,0
1020734296ns,h22,h23,3,5,49302B,0
1020799425ns,h27,h31,3,6,6527993B,0
1020819785ns,h32,h19,3,2,62393B,0
1020827954ns,h29,h30,3,4,37900B,0
1020837049ns,h22,h29,3,5,6822B,0
1020873898ns,h20,h18,3,2,4484965B,0
1020897797ns,h25,h22,3,5,1947901B,0
1020998761ns,h29,h24,3,6,34585B,0
1021008008ns,h20,h32,3,5,62864B,0
1021028781ns,h20,h24,3,3,35028B,0
1021051293ns,h24,h21,3,5,1921B,0
1021085557ns,h24,h25,3,2,2956B,0
1021090143ns,h25,h28,3,8,43740B,0
1021106295ns,h18,h27,3,6,20959B,0
1021128487ns,h18,h30,3,3,78734B,0
1021182392ns,h26,h20,3,2,17557B,0
1021242826ns,h28,h26,3,5,20162B,0
1021251529ns,h19,h23,3,5,781343B,0
1021306061ns,h21,h26,3,5,1356026B,0
1021308891ns,h19,h31,3,5,32446B,0
1021309048ns,h27,h31,3,7,3799831B,0
1021344844ns,h21,h25,3,6,25463B,0
1021356327ns,h19,h25,3,3,38788B,0
1021367530ns,h24,h17,3,3,1124803B,0
1021417919ns,h30,h20,3,7,2966B,0
1021426846ns,h32,h20,3,5,7441675B,0
1021454554ns,h30,h22,3,2,4822B,0
1021482134ns,h23,h30,3,5,64061B,0
1021524444ns,h28,h24,3,5,1246048B,0
1021542764ns,h28,h23,3,2,3164B,0
1021567564ns,h29,h26,3,8,2270080B,0
1021588734ns,h21,h17,3,3,15928895B,0
1021632642ns,h24,h30,3,7,63964B,0
1021633540ns,h28,h18,3,4,7874B,0
1021651280ns,h21,h20,3,5,5431B,0
1021678606ns,h25,h29,3,3,6582B,0
1021680912ns,h32,h25,3,1,1654413B,0
1021734233ns,h22,h20,3,4,53233B,0
1021827000ns,h21,h28,3,3,6373868B,0
1021833884ns,h31,h24,3,3,59378B,0
1021874845ns,h29,h26,3,9,5142B,0
1021883944ns,h18,h24,3,2,56215B,0
1021887643ns,h22,h24,3,2,1548278B,0
1021936388ns,h31,h19,3,9,2880152B,0
1021939013ns,h25,h26,3,7,2623B,0
1021970754ns,h27,h24,3,4,16077B,0
1022035423ns,h29,h28,3,1,70772B,0
1022052507ns,h32,h26,3,4,8539B,0
1022077026ns,h25,h22,3,6,4132779B,0
1022091084ns,h27,h21,3,5,7461492B,0
1022093099ns,h29,h17,3,5,33919B,0
1022096065ns,h30,h27,3,6,58040B,0
1022124548ns,h25,h28,3,9,126378B,0
1022149990ns,h18,h17,3,6,28550B,0
1022182424ns,h21,h29,3,3,98986B,0
1022223632ns,h29,h21,3,5,20118B,0
1022248869ns,h30,h22,3,3,29664B,0
1022270411ns,h20,h19,3,7,59642B,0
1022286955ns,h31,h21,3,1,237359B,0
1022288964ns,h23,h32,3,3,90568B,0
1022294928ns,h17,h23,3,2,26098B,0
1022311135ns,h22,h24,3,3,23178B,0
1022329676ns,h20,h21,3,3,7915B,0
1022346389ns,h23,h24,3,2,1834936B,0
1022504553ns,h19,h29,3,5,6593B,0
1022514010ns,h22,h28,3,4,1328850B,0
1022554104ns,h29,h21,3,6,24877B,0
1022567514ns,h24,h32,3,4,28455B,0
1022628303ns,h22,h20,3,5,1360834B,0
1022641778ns,h18,h17,3,7,676966B,0
1022692830ns,h24,h28,3,4,1419215B,0
1022693478ns,h27,h32,3,6,76603B,0
1022732439ns,h25,h31,3,5,3772874B,0
1022750758ns,h32,h26,3,5,8119B,0
1022759804ns,h31,h17,3,3,561575B,0
1022800523ns,h21,h24,3,7,7882B,0
1022814239ns,h24,h22,3,1,1372833B,0
1022836547ns,h32,h27,3,5,41780B,0
1022842397ns,h20,h19,3,8,799056B,0
1022854084ns,h20,h25,3,6,1034839B,0
1022877097ns,h28,h21,3,4,684867B,0
1022886696ns,h25,h29,3,4,22155B,0
1022901132ns,h23,h27,3,2,2953996B,0
1022904899ns,h17,h26,3,2,24013B,0
1022917541ns,h20,h29,3,6,77266B,0
1022941194ns,h17,h18,3,5,797166B,0
1022943002ns,h26,h23,3,6,23360B,0
1022961485ns,h22,h18,3,5,428093B,0
1022995551ns,h24,h27,3,3,28683B,0
1022997667ns,h19,h24,3,1,14276B,0
1023106855ns,h28,h27,3,3,2292464B,0
1023107236ns,h19,h31,3,6,119639B,0
1023143134ns,h30,h24,3,5,35576B,0
1023145356ns,h27,h25,3,5,175024B,0
1023154167ns,h18,h28,3,4,1685B,0
1023168086ns,h21,h22,3,2,8654B,0
1023227099ns,h23,h26,3,2,49116B,0
1023238355ns,h32,h17,3,4,13837719B,0
1023290516ns,h32,h28,3,1,75494B,0
1023344373ns,h27,h18,3,5,5097B,0
1023346084ns,h22,h21,3,12,1650406B,0
1023367564ns,h29,h28,3,2,1814438B,0
1023517048ns,h31,h17,3,4,1748021B,0
1023522850ns,h31,h32,3,5,147710B,0
1023538467ns,h24,h18,3,5,965589B,0
1023548752ns,h22,h17,3,3,21345B,0
1023562178ns,h18,h24,3,3,1325605B,0
1023578468ns,h20,h18,3,3,2485219B,0
1023620551ns,h21,h17,3,4,1599665B,0
1023623292ns,h26,h24,3,4,40692B,0
1023635145ns,h17,h27,3,6,184619B,0
1023636274ns,h31,h19,3,10,431914B,0
1023645049ns,h29,h18,3,6,5057846B,0
1023685467ns,h27,h28,3,3,7200B,0
1023708695ns,h28,h30,3,2,3018013B,0
1023773159ns,h31,h21,3,2,79177B,0
1023794311ns,h30,h23,3,9,41722B,0
1023795236ns,h26,h31,3,2,62831B,0
1023823074ns,h26,h30,3,2,842B,0
1023840889ns,h26,h21,3,4,22007B,0
1023873671ns,h18,h28,3,5,622107B,0
1023880157ns,h19,h26,3,5,686794B,0
1023919763ns,h21,h22,3,3,71853B,0
1024015476ns,h30,h27,3,7,8808991B,0
1024021153ns,h24,h30,3,8,68672B,0
1024042190ns,h22,h29,3,6,32788B,0
1024068122ns,h29,h17,3,6,3433425B,0
1024071964ns,h19,h30,3,5,25915B,0
1024109802ns,h32,h25,3,2,234447B,0
1024179660ns,h22,h31,3,5,1034188B,0
1024185328ns,h21,h18,3,4,2650888B,0
1024237933ns,h19,h20,3,4,1853687B,0
1024240110ns,h27,h30,3,2,46818B,0
1024250255ns,h27,h29,3,2,3945B,0
1024281556ns,h23,h22,3,3,2552B,0
1024292905ns,h23,h17,3,3,1264603B,0
1024310868ns,h32,h21,3,4,9406527B,0
1024312749ns,h19,h21,3,4,38633B,0
1024313898ns,h23,h19,3,3,59506B,0
1024345322ns,h23,h27,3,3,1257980B,0
1024374727ns,h23,h24,3,3,662649B,0
1024427640ns,h32,h22,3,2,26010B,0
1024432437ns,h26,h24,3,5,772678B,0
1024475380ns,h31,h17,3,5,30980B,0
1024494162ns,h17,h22,3,3,41271B,0
1024495535ns,h28,h22,3,6,96308B,0
1024510548ns,h24,h19,3,6,1323138B,0
1024533533ns,h22,h30,3,4,10243B,0
1024576238ns,h29,h20,3,5,1465B,0
1024584078ns,h25,h31,3,6,422639B,0
1024586732ns,h31,h21,3,3,1637B,0
1024599405ns,h24,h18,3,6,2997B,0
1024605921ns,h30,h25,3,6,22577B,0
1024678309ns,h32,h27,3,6,631014B,0
1024697791ns,h28,h29,3,6,4436B,0
1024701296ns,h27,h17,3,3,4160B,0
1024715476ns,h22,h18,3,6,11395496B,0
1024745638ns,h30,h32,3,5,55227B,0
1024754868ns,h17,h19,3,4,4772868B,0
1024765189ns,h30,h28,3,5,21652B,0
1024786747ns,h21,h26,3,6,58126B,0
1024796900ns,h19,h21,3,5,41607B,0
1024798321ns,h19,h31,3,7,15387B,0
1024806843ns,h31,h24,3,4,35762B,0
1024839628ns,h24,h28,3,5,21197212B,0
1024866206ns,h19,h22,3,4,1473090B,0
1024976931ns,h20,h29,3,7,46533B,0
1024998907ns,h22,h27,3,2,52142B,0
1025005141ns,h30,h25,3,7,26374B,0
1025012534ns,h21,h32,3,4,82291B,0
1025024150ns,h32,h29,3,5,1356369B,0
1025050111ns,h20,h17,3,4,893172B,0
1025060250ns,h20,h26,3,5,64457B,0
1025153482ns,h32,h26,3,6,2795B,0
1025168832ns,h24,h32,3,5,6536271B,0
1025181693ns,h22,h18,3,7,52061B,0
1025211804ns,h25,h18,3,3,48059B,0
1025230836ns,h27,h31,3,8,207B,0
1025237875ns,h32,h29,3,6,9215B,0
1025268136ns,h27,h20,3,7,4065602B,0
1025295906ns,h25,h29,3,5,76292B,0
1025304911ns,h28,h32,3,5,1324348B,0
1025362267ns,h18,h17,3,8,9877B,0
1025436467ns,h18,h25,3,5,36010B,0
1025449879ns,h26,h18,3,6,3204096B,0
1025467832ns,h19,h25,3,4,2619755B,0
1025582665ns,h26,h23,3,7,24679B,0
1025583999ns,h28,h27,3,4,1465B,0
1025596614ns,h28,h29,3,7,2194009B,0
1025683856ns,h27,h25,3,6,13768B,0
1025700736ns,h27,h23,3,3,1876813B,0
1025706903ns,h22,h20,3,6,869273B,0
1025733856ns,h31,h27,3,3,13662B,0
1025738059ns,h25,h24,3,4,5232B,0
1025743582ns,h27,h28,3,4,6974959B,0
1025796726ns,h21,h22,3,4,196362B,0
1025808453ns,h31,h21,3,4,364081B,0
1025809689ns,h20,h27,3,4,63271B,0
1025841798ns,h30,h17,3,3,10014B,0
1025856853ns,h18,h21,3,4,215759B,0
1025860984ns,h25,h28,3,10,25247B,0
1025864953ns,h22,h28,3,5,2176839B,0
1025875996ns,h24,h26,3,3,1327189B,0
1025916125ns,h17,h26,3,3,1817B,0
1025944259ns,h27,h32,3,7,7315929B,0
1025953201ns,h20,h29,3,8,2421B,0
1026007892ns,h23,h30,3,6,5974B,0
1026030818ns,h25,h22,3,7,29273B,0
1026045157ns,h31,h17,3,6,10161B,0
1026084361ns,h18,h21,3,5,23614B,0
1026146807ns,h23,h18,3,4,41161B,0
1026151142ns,h30,h31,3,3,1354997B,0
1026184776ns,h26,h21,3,5,51087B,0
1026194313ns,h26,h27,3,3,26983B,0
1026215923ns,h19,h17,3,5,71303B,0
1026231837ns,h19,h32,3,6,48518B,0
1026240836ns,h24,h25,3,3,32152B,0
1026322906ns,h31,h23,3,3,5038689B,0
1026338862ns,h20,h19,3,9,115054B,0
1026382796ns,h23,h30,3,7,14885007B,0
1026403609ns,h21,h25,3,7,1729124B,0
1026436312ns,h32,h22,3,3,149427B,0
1026463816ns,h30,h22,3,4,26244B,0
1026495008ns,h20,h19,3,10,894749B,0
1026509503ns,h21,h22,3,5,62904B,0
1026550893ns,h29,h20,3,6,1213877B,0
1026560645ns,h25,h29,3,6,50872B,0
1026620736ns,h27,h30,3,3,72155B,0
1026638887ns,h24,h25,3,4,1378B,0
1026653623ns,h30,h26,3,1,1399585B,0
1026657866ns,h29,h26,3,10,2284B,0
1026667524ns,h18,h17,3,9,845803B,0
1026752834ns,h19,h30,3,6,169149B,0
1026780147ns,h32,h25,3,3,1759176B,0
1026803107ns,h27,h25,3,7,28977B,0
1026808954ns,h26,h27,3,4,888886B,0
1026826198ns,h28,h27,3,5,20709B,0
1026911556ns,h23,h30,3,8,79832B,0
1026918177ns,h22,h21,3,13,38056B,0
1026922345ns,h22,h17,3,4,15636367B,0
1026941591ns,h25,h21,3,3,11244371B,0
1026979089ns,h32,h29,3,7,20896B,0
1027005462ns,h31,h28,3,3,141779B,0
1027009397ns,h28,h31,3,4,35888B,0
1027060462ns,h29,h18,3,7,9895584B,0
1027211400ns,h31,h30,3,2,6751853B,0
1027238471ns,h29,h24,3,7,176250B,0
1027248558ns,h18,h17,3,10,1200844B,0
1027274688ns,h19,h28,3,4,850598B,0
1027275150ns,h19,h22,3,5,40671B,0
1027321310ns,h25,h23,3,1,6168683B,0
1027341653ns,h25,h28,3,11,4983606B,0
1027344378ns,h19,h32,3,7,36131B,0
1027403030ns,h25,h17,3,3,1473949B,0
1027457850ns,h28,h24,3,6,606B,0
1027539437ns,h23,h24,3,4,2490773B,0
1027644078ns,h17,h25,3,3,139776B,0
1027657407ns,h29,h22,3,4,8736193B,0
1027695726ns,h22,h30,3,5,42638B,0
1027756620ns,h28,h19,3,4,405704B,0
1027832772ns,h30,h31,3,4,34600B,0
1027851459ns,h28,h24,3,7,1827853B,0
1027857213ns,h26,h31,3,3,205623B,0
1027908161ns,h31,h20,3,3,21647348B,0
1027935385ns,h27,h23,3,4,67B,0
1027995301ns,h31,h22,3,4,9383B,0
1028020335ns,h27,h31,3,9,2906B,0
1028098488ns,h27,h19,3,2,8389B,0
1028103098ns,h28,h30,3,3,7098949B,0
1028138976ns,h21,h29,3,4,8472021B,0
1028151693ns,h27,h25,3,8,68556B,0
1028196020ns,h30,h25,3,8,8334956B,0
1028217335ns,h24,h30,3,9,2551628B,0
1028246228ns,h20,h28,3,4,1786177B,0
1028323403ns,h22,h27,3,3,1472819B,0
1028345495ns,h29,h19,3,5,17530B,0
1028358304ns,h24,h26,3,4,112361B,0
1028367695ns,h32,h17,3,5,55510B,0
1028399291ns,h20,h32,3,6,8556289B,0
1028422528ns,h17,h25,3,4,14766B,0
1028422998ns,h28,h23,3,3,13971B,0
1028486072ns,h31,h29,3,3,670894B,0
1028553897ns,h19,h29,3,6,11480B,0
1028575619ns,h27,h30,3,4,7336B,0
1028578879ns,h22,h29,3,7,73982B,0
1028582224ns,h31,h18,3,5,1966609B,0
1028751539ns,h20,h31,3,3,240365B,0
1028757554ns,h25,h28,3,12,1547539B,0
1028791561ns,h17,h21,3,2,26575B,0
1028828573ns,h20,h25,3,7,28496B,0
1028837393ns,h30,h27,3,8,56623B,0
1028865860ns,h21,h17,3,5,23898589B,0
1028877232ns,h23,h29,3,3,1179182B,0
1028935820ns,h24,h32,3,6,8303854B,0
1029041720ns,h30,h21,3,6,93492B,0
1029177863ns,h24,h18,3,7,122102B,0
1029206633ns,h20,h19,3,11,23393556B,0
1029214932ns,h31,h28,3,4,17997B,0
1029222149ns,h31,h28,3,5,1825904B,0
1029222335ns,h26,h17,3,4,1915138B,0
1029247166ns,h18,h19,3,3,3342248B,0
1029250249ns,h19,h23,3,6,1500527B,0
1029251366ns,h25,h20,3,5,11066B,0
1029253533ns,h23,h32,3,4,689021B,0
1029291096ns,h27,h18,3,6,6693084B,0
1029324897ns,h20,h27,3,5,137060B,0
1029428874ns,h22,h17,3,5,42188B,0
1029455686ns,h20,h27,3,6,8537153B,0
1029476269ns,h30,h29,3,6,134169B,0
1029565813ns,h31,h21,3,5,52685B,0
1029567100ns,h23,h25,3,4,313067B,0
1029602103ns,h20,h30,3,5,2123750B,0
1029604121ns,h23,h21,3,3,22830B,0
1029701778ns,h32,h21,3,5,1046B,0
1029702389ns,h25,h29,3,7,79791B,0
1029705080ns,h19,h26,3,6,7954101B,0
1029767495ns,h18,h22,3,2,842063B,0
1029873408ns,h20,h21,3,4,447264B,0
1029890144ns,h27,h21,3,6,422521B,0
1029921813ns,h24,h32,3,7,72382B,0
1029965763ns,h17,h18,3,6,1309192B,0
1029972150ns,h27,h18,3,7,24919B,0
1029974304ns,h32,h29,3,8,4752627B,0
1030026890ns,h25,h22,3,8,27447B,0
1030159805ns,h25,h28,3,13,8210358B,0
1030225975ns,h23,h19,3,4,6892622B,0
1030228553ns,h21,h19,3,3,5194B,0
1030324565ns,h18,h22,3,3,61118B,0
1030367917ns,h18,h25,3,6,1440362B,0
1030381879ns,h18,h23,3,2,61458B,0
1030386912ns,h18,h25,3,7,75130B,0
1030431755ns,h27,h25,3,9,2204718B,0
1030443463ns,h22,h25,3,1,1049921B,0
1030455361ns,h19,h31,3,8,9143158B,0
1030487418ns,h29,h21,3,7,12897B,0
1030516630ns,h26,h31,3,4,6682806B,0
1030518530ns,h18,h21,3,6,6999018B,0
1030528631ns,h28,h18,3,5,477991B,0
1030546507ns,h28,h22,3,7,7885059B,0
1030657876ns,h21,h18,3,5,25268B,0
1030666509ns,h22,h27,3,4,4453618B,0
1030728390ns,h22,h19,3,4,1734792B,0
1030741642ns,h26,h23,3,8,277511B,0
1030757036ns,h31,h24,3,5,6041B,0
1030768262ns,h31,h22,3,5,2008B,0
1030799372ns,h30,h27,3,9,731B,0
1030832205ns,h28,h21,3,5,25055B,0
1030851588ns,h28,h32,3,6,1623524B,0
1030903592ns,h23,h18,3,5,47325B,0
1030923111ns,h26,h19,3,3,1754467B,0
1030925166ns,h26,h27,3,5,405139B,0
1030935785ns,h29,h17,3,7,47852B,0
1030989379ns,h29,h19,3,6,4404398B,0
1031021760ns,h26,h20,3,3,2561B,0
1031041874ns,h26,h30,3,3,65072B,0
1031061196ns,h31,h28,3,6,2895570B,0
1031087490ns,h27,h31,3,10,8454B,0
1031095155ns,h24,h27,3,4,1104875B,0
1031098374ns,h23,h29,3,4,35623B,0
1031134199ns,h25,h28,3,14,1620B,0
1031135918ns,h30,h20,3,8,67013B,0
1031136959ns,h19,h21,3,6,78082B,0
1031166329ns,h17,h27,3,7,2772B,0
1031232409ns,h28,h17,3,4,141576B,0
1031261139ns,h32,h22,3,4,39486B,0
1031267670ns,h24,h21,3,6,299B,0
1031283760ns,h19,h17,3,6,18154B,0
1031294041ns,h22,h27,3,5,7387B,0
1031311922ns,h19,h23,3,7,98209B,0
1031320069ns,h20,h18,3,4,2874B,0
1031344352ns,h29,h30,3,5,7009469B,0
1031355175ns,h22,h18,3,8,3351859B,0
1031377551ns,h19,h26,3,7,8235545B,0
1031399382ns,h19,h29,3,7,32960B,0
1031434425ns,h24,h18,3,8,5376242B,0
1031454706ns,h24,h22,3,2,19541615B,0
1031466082ns,h21,h28,3,4,1647314B,0
1031486634ns,h18,h19,3,4,27508B,0
1031497453ns,h32,h30,3,3,767114B,0
1031619261ns,h20,h18,3,5,192565B,0
1031645622ns,h28,h31,3,5,50969B,0
1031673480ns,h17,h28,3,6,31219B,0
1031712920ns,h17,h25,3,5,3989B,0
1031796244ns,h30,h26,3,2,8358B,0
1031812134ns,h20,h31,3,4,8930B,0
1031812971ns,h29,h30,3,6,68667B,0
1031824135ns,h24,h22,3,3,535147B,0
1031912134ns,h31,h17,3,7,1640684B,0
1031914878ns,h20,h31,3,5,3114B,0
1031941853ns,h18,h25,3,8,2712796B,0
1031950970ns,h29,h23,3,5,2898B,0
1032014217ns,h22,h29,3,8,122765B,0
1032045781ns,h31,h19,3,11,1441478B,0
1032047928ns,h28,h20,3,3,449770B,0
1032051817ns,h20,h17,3,5,8548476B,0
1032069780ns,h20,h28,3,5,38939B,0
1032087349ns,h17,h22,3,4,175800B,0
1032088135ns,h21,h29,3,5,5519B,0
1032091179ns,h22,h17,3,6,131079B,0
1032103823ns,h21,h27,3,4,2398964B,0
1032173813ns,h23,h31,3,6,20160B,0
1032191534ns,h19,h32,3,8,26096B,0
1032207736ns,h23,h32,3,5,1004056B,0
1032243368ns,h26,h19,3,4,25388B,0
1032367835ns,h26,h18,3,7,25924B,0
1032374165ns,h24,h29,3,2,7536806B,0
1032413525ns,h27,h25,3,10,29028687B,0
1032415086ns,h28,h17,3,5,11039B,0
1032453396ns,h24,h20,3,2,5011599B,0
1032471667ns,h20,h19,3,12,118959B,0
1032486013ns,h23,h27,3,4,2573B,0
1032555531ns,h17,h28,3,7,175147B,0
1032562083ns,h30,h20,3,9,532397B,0
1032598779ns,h27,h32,3,8,2253B,0
1032647899ns,h26,h18,3,8,1576919B,0
1032668521ns,h19,h21,3,7,2534004B,0
1032685942ns,h26,h18,3,9,4776B,0
1032738052ns,h22,h17,3,7,587199B,0
1032748730ns,h24,h29,3,3,63049B,0
1032754041ns,h30,h27,3,10,23872B,0
1032842095ns,h20,h22,3,2,63539B,0
1032843797ns,h23,h21,3,4,11877B,0
1032861582ns,h32,h22,3,5,36733B,0
1032880799ns,h21,h22,3,6,641658B,0
1032884154ns,h26,h22,3,1,67650B,0
1032894644ns,h26,h24,3,6,124434B,0
1032900995ns,h28,h27,3,6,103044B,0
1032909842ns,h28,h17,3,6,2617827B,0
1032919318ns,h32,h29,3,9,38676B,0
1032923223ns,h19,h18,3,3,2388862B,0
1033012178ns,h22,h24,3,4,5332B,0
1033017364ns,h32,h24,3,3,56399B,0
1033030212ns,h25,h26,3,8,40464B,0
1033041404ns,h22,h27,3,6,61903B,0
1033054708ns,h21,h22,3,7,3005294B,0
1033065883ns,h22,h24,3,5,75938B,0
1033081806ns,h30,h28,3,6,21497764B,0
1033097268ns,h31,h24,3,6,3843821B,0
1033166976ns,h19,h22,3,6,7923B,0
1033187523ns,h32,h30,3,4,33378B,0
1033192811ns,h18,h31,3,5,1515B,0
1033203748ns,h19,h28,3,5,1337534B,0
1033212858ns,h32,h21,3,6,1280B,0
1033255413ns,h25,h29,3,8,4578155B,0
1033283955ns,h30,h17,3,4,18668B,0
1033339559ns,h17,h22,3,5,53192B,0
1033363796ns,h27,h17,3,4,4135B,0
1033392901ns,h18,h29,3,2,32250B,0
1033407124ns,h18,h22,3,4,47902B,0
1033498524ns,h26,h21,3,6,3482B,0
1033566853ns,h24,h17,3,4,1675506B,0
1033594961ns,h26,h17,3,5,1113497B,0
1033606297ns,h27,h17,3,5,41576B,0
1033632895ns,h22,h18,3,9,3055776B,0
1033661441ns,h30,h18,3,6,5161B,0
1033666380ns,h27,h20,3,8,3600B,0
1033720536ns,h21,h29,3,6,40996B,0
1033745786ns,h23,h17,3,4,5131523B,0
1033750382ns,h30,h27,3,11,1564677B,0
1033752056ns,h23,h24,3,5,778541B,0
1033764548ns,h25,h21,3,4,136118B,0
1033790668ns,h24,h28,3,6,2112966B,0
1033796915ns,h26,h23,3,9,52821B,0
1033830026ns,h22,h29,3,9,2045B,0
1033835188ns,h26,h19,3,5,2072128B,0
1033854261ns,h22,h21,3,14,18098B,0
1033857431ns,h32,h30,3,5,47531B,0
1033900549ns,h28,h20,3,4,41521B,0
1033920026ns,h31,h30,3,3,8224B,0
1034028599ns,h30,h24,3,6,40156B,0
1034039338ns,h28,h32,3,7,15417B,0
1034074512ns,h30,h29,3,7,328110B,0
1034082672ns,h17,h24,3,1,627474B,0
1034103158ns,h27,h29,3,3,909B,0
1034103366ns,h24,h32,3,8,63032B,0
1034118711ns,h24,h29,3,4,121233B,0
1034120569ns,h23,h19,3,5,4149889B,0
1034147083ns,h18,h25,3,9,72161B,0
1034204104ns,h21,h25,3,8,5363B,0
1034221215ns,h21,h28,3,5,3448B,0
1034259730ns,h30,h17,3,5,3863272B,0
1034262975ns,h19,h32,3,9,1907294B,0
1034301500ns,h18,h24,3,4,3753437B,0
1034337590ns,h30,h25,3,9,26224B,0
1034373992ns,h18,h27,3,7,583978B,0
1034394066ns,h27,h29,3,4,6381B,0
1034396491ns,h31,h20,3,4,2797193B,0
1034425162ns,h30,h18,3,7,36722B,0
1034436926ns,h21,h29,3,7,8939088B,0
1034523278ns,h31,h17,3,8,66472B,0
1034568024ns,h22,h30,3,6,2204B,0
1034568802ns,h23,h29,3,5,5646848B,0
1034625620ns,h19,h30,3,7,404257B,0
1034701443ns,h25,h20,3,6,28708B,0
1034722057ns,h25,h31,3,7,2453B,0
1034739317ns,h26,h31,3,5,45337B,0
1034749602ns,h32,h22,3,6,11372B,0
1034832603ns,h20,h22,3,3,111337B,0
1034834639ns,h32,h27,3,7,9792B,0
1034838833ns,h28,h32,3,8,14922B,0
1034847466ns,h25,h30,3,4,6490677B,0
1034860431ns,h27,h22,3,5,520960B,0
1034868999ns,h22,h26,3,3,24258B,0
1034884165ns,h21,h20,3,6,4366888B,0
1034890224ns,h26,h28,3,8,397726B,0
1034896411ns,h26,h28,3,9,8257095B,0
1034931464ns,h29,h21,3,8,69134B,0
1034934043ns,h29,h28,3,3,4637025B,0
1034936763ns,h22,h32,3,5,827550B,0
1034951567ns,h32,h18,3,4,2944B,0
1034956750ns,h20,h23,3,4,24029B,0
1034965740ns,h20,h25,3,8,28157B,0
1035131108ns,h25,h22,3,9,14003B,0
1035143368ns,h19,h27,3,4,23818B,0
1035159537ns,h29,h26,3,11,22604B,0
1035161133ns,h19,h29,3,8,4350312B,0
1035212774ns,h24,h18,3,9,64515B,0
1035215287ns,h19,h26,3,8,4295354B,0
1035263935ns,h21,h30,3,6,9199B,0
1035388530ns,h30,h18,3,8,139860B,0
1035456715ns,h25,h30,3,5,897B,0
1035468943ns,h25,h29,3,9,7164386B,0
1035499299ns,h17,h23,3,3,375B,0
1035531553ns,h18,h28,3,6,47981B,0
1035567428ns,h23,h21,3,5,2047578B,0
1035606581ns,h30,h21,3,7,29921039B,0
1035644189ns,h24,h20,3,3,1300B,0
1035674256ns,h30,h28,3,7,2722564B,0
1035674836ns,h22,h17,3,8,75404B,0
1035697466ns,h23,h30,3,9,2545B,0
1035709450ns,h22,h29,3,10,1771192B,0
1035716299ns,h18,h31,3,6,7460B,0
1035730499ns,h25,h19,3,7,291793B,0
1035758736ns,h20,h19,3,13,1783252B,0
1035774847ns,h21,h30,3,7,788727B,0
1035800124ns,h28,h21,3,6,45974B,0
1035814902ns,h27,h22,3,6,1762B,0
1035844547ns,h29,h21,3,9,58368B,0
1035851837ns,h31,h23,3,4,5978177B,0
1035902773ns,h19,h22,3,7,36584B,0
1035916459ns,h28,h24,3,8,24795B,0
1035936512ns,h23,h17,3,5,9188B,0
1035969949ns,h24,h21,3,7,75442B,0
1035988248ns,h25,h32,3,3,85739B,0
1036020107ns,h20,h28,3,6,4869B,0
1036022060ns,h30,h26,3,3,51790B,0
1036030131ns,h20,h27,3,7,669451B,0
1036044099ns,h27,h20,3,9,9717906B,0
1036065540ns,h21,h30,3,8,57278B,0
1036082712ns,h31,h25,3,2,58315B,0
1036084313ns,h21,h22,3,8,66415B,0
1036111889ns,h26,h27,3,6,22503B,0
1036167546ns,h27,h21,3,7,48967B,0
1036199980ns,h22,h29,3,11,562117B,0
1036200393ns,h25,h26,3,9,49411B,0
1036219015ns,h27,h24,3,5,168072B,0
1036223184ns,h25,h29,3,10,3067468B,0
1036235578ns,h25,h28,3,15,28645048B,0
1036259757ns,h31,h29,3,4,4551190B,0
1036300139ns,h19,h32,3,10,44359B,0
1036317483ns,h29,h26,3,12,1448B,0
