StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1000093393ns,h55,h43,3,1,1502344B,0
1000093524ns,h33,h40,3,1,1789B,0
1000093525ns,h47,h57,3,1,7038B,0
1000093535ns,h64,h42,3,1,2728B,0
1000094059ns,h59,h46,3,1,30860B,0
1000094141ns,h50,h34,3,1,84500B,0
1000094473ns,h35,h37,3,2,15880B,0
1000094636ns,h55,h33,3,1,4748B,0
1000094810ns,h42,h35,3,2,4117B,0
1000095154ns,h43,h35,3,1,12404B,0
1000095168ns,h39,h46,3,1,4533B,0
1000095296ns,h63,h50,3,1,5646B,0
1000095415ns,h33,h56,3,1,806B,0
1000095563ns,h52,h37,3,1,2306B,0
1000095846ns,h46,h53,3,1,358B,0
1000095908ns,h50,h35,3,1,1359B,0
1000096345ns,h58,h47,3,3,1277B,0
1000096616ns,h53,h44,3,1,5650B,0
1000096616ns,h54,h63,3,1,6778B,0
1000096757ns,h57,h34,3,2,11423B,0
1000096993ns,h47,h46,3,1,2482B,0
1000097115ns,h52,h46,3,1,5667B,0
1000097125ns,h52,h56,3,1,7523B,0
1000097183ns,h58,h43,3,1,1475B,0
1000097262ns,h34,h39,3,2,5862B,0
1000097304ns,h34,h42,3,1,5209B,0
1000097870ns,h51,h48,3,2,90927B,0
1000097940ns,h39,h63,3,4,1009B,0
1000098223ns,h61,h58,3,1,5549B,0
1000098233ns,h47,h41,3,1,5624B,0
1000098373ns,h43,h50,3,2,10531B,0
1000098494ns,h33,h55,3,2,4789B,0
1000098924ns,h35,h58,3,3,3558B,0
1000099138ns,h46,h47,3,2,4553B,0
1000099158ns,h47,h45,3,3,6088B,0
1000099236ns,h34,h57,3,2,93567B,0
1000099998ns,h53,h46,3,1,15327B,0
1000100047ns,h56,h40,3,1,4412B,0
1000100214ns,h49,h47,3,1,6842B,0
1000100355ns,h57,h62,3,2,7966B,0
1000100599ns,h47,h37,3,1,15267B,0
1000100824ns,h47,h53,3,2,5874B,0
1000100901ns,h45,h48,3,1,5464B,0
1000100915ns,h49,h39,3,1,13301B,0
1000100986ns,h55,h33,3,2,5749B,0
1000101299ns,h60,h55,3,1,4161B,0
1000101788ns,h53,h52,3,2,5937B,0
1000101885ns,h60,h33,3,2,67564B,0
1000101968ns,h33,h42,3,1,2487B,0
1000102142ns,h54,h57,3,1,6014B,0
1000102289ns,h48,h53,3,1,7526B,0
1000102437ns,h58,h50,3,1,6195B,0
1000102439ns,h47,h37,3,2,3552B,0
1000102516ns,h61,h55,3,1,32B,0
1000102633ns,h58,h48,3,3,8483B,0
1000102735ns,h59,h54,3,1,7365B,0
1000103249ns,h63,h57,3,2,135B,0
1000103342ns,h39,h40,3,1,4598B,0
1000103374ns,h53,h57,3,1,13370B,0
1000103463ns,h42,h41,3,2,7453B,0
1000103619ns,h40,h64,3,1,6730B,0
1000103667ns,h52,h36,3,1,2725B,0
1000103700ns,h60,h61,3,2,8996B,0
1000103735ns,h55,h34,3,3,6092B,0
1000104144ns,h38,h41,3,1,7879B,0
1000104347ns,h53,h49,3,2,12771B,0
1000104503ns,h61,h51,3,1,4026B,0
1000104721ns,h36,h45,3,1,12904B,0
1000104784ns,h41,h36,3,2,4438B,0
1000104809ns,h63,h41,3,1,871352B,0
1000104896ns,h58,h42,3,2,2107B,0
1000104970ns,h45,h57,3,2,28595B,0
1000104991ns,h37,h62,3,4,707B,0
1000105049ns,h43,h52,3,1,4235B,0
1000105102ns,h35,h34,3,1,6565B,0
1000105482ns,h40,h58,3,1,7045B,0
1000105663ns,h49,h42,3,1,5442B,0
1000105846ns,h51,h43,3,1,1779B,0
1000105980ns,h43,h49,3,1,4201B,0
1000106383ns,h42,h40,3,1,4467B,0
1000106664ns,h51,h62,3,1,12429B,0
1000106779ns,h58,h38,3,2,36260B,0
1000106851ns,h59,h46,3,2,7164B,0
1000106916ns,h46,h42,3,1,618B,0
1000107058ns,h34,h49,3,1,15027B,0
1000107219ns,h48,h51,3,1,4659B,0
1000107229ns,h53,h50,3,1,4955B,0
1000107503ns,h45,h46,3,1,6600B,0
1000107535ns,h36,h53,3,1,4170B,0
1000107567ns,h53,h45,3,2,47977B,0
1000107664ns,h52,h57,3,2,2853B,0
1000107860ns,h53,h58,3,2,5603B,0
1000107982ns,h62,h42,3,3,4521B,0
1000108001ns,h53,h44,3,2,6511B,0
1000108099ns,h40,h53,3,2,6979B,0
1000108154ns,h40,h38,3,1,7438B,0
1000108274ns,h38,h55,3,2,6610B,0
1000108349ns,h60,h45,3,1,5568B,0
1000108648ns,h38,h51,3,2,7502B,0
1000108764ns,h42,h37,3,2,5504B,0
1000109111ns,h55,h54,3,2,14066B,0
1000109145ns,h34,h44,3,1,14742B,0
1000109180ns,h34,h48,3,2,4544B,0
1000109409ns,h34,h46,3,1,5231B,0
1000109448ns,h45,h48,3,2,7452B,0
1000109637ns,h33,h55,3,3,2739B,0
1000109701ns,h58,h43,3,2,8346B,0
1000109888ns,h64,h53,3,2,5314B,0
1000109989ns,h61,h34,3,1,7126B,0
1000110151ns,h51,h42,3,2,2434B,0
1000110380ns,h59,h56,3,1,7793B,0
1000110391ns,h37,h34,3,1,5078B,0
1000110535ns,h49,h52,3,2,6103B,0
1000110982ns,h50,h33,3,1,5605B,0
1000110998ns,h37,h48,3,1,6138B,0
1000111001ns,h47,h61,3,2,8182B,0
1000111389ns,h61,h33,3,1,4768B,0
1000111457ns,h62,h49,3,2,7653B,0
1000111609ns,h35,h60,3,2,1050B,0
1000111992ns,h43,h54,3,1,4612B,0
1000112001ns,h37,h56,3,1,11726B,0
1000112080ns,h57,h54,3,2,914B,0
1000112230ns,h59,h33,3,1,7386B,0
1000112231ns,h40,h34,3,2,445B,0
1000112834ns,h57,h52,3,2,6093B,0
1000112953ns,h52,h64,3,1,29378B,0
1000112971ns,h48,h60,3,2,176B,0
1000112999ns,h41,h55,3,1,6571B,0
1000113165ns,h50,h56,3,2,1159B,0
1000113266ns,h63,h40,3,1,25900B,0
1000113381ns,h46,h57,3,1,7949B,0
1000113901ns,h49,h42,3,2,11498B,0
1000113985ns,h47,h36,3,1,7800B,0
1000114263ns,h47,h43,3,2,112B,0
1000114456ns,h63,h38,3,1,718B,0
1000114520ns,h50,h46,3,1,7384B,0
1000114570ns,h62,h61,3,1,1977767B,0
1000114694ns,h34,h46,3,2,26879B,0
1000114840ns,h35,h47,3,1,8532B,0
1000114965ns,h38,h55,3,3,10456B,0
1000114985ns,h36,h49,3,1,3954B,0
1000115002ns,h50,h37,3,2,12176B,0
1000115013ns,h34,h62,3,1,4506B,0
1000115033ns,h44,h47,3,1,1839B,0
1000115136ns,h55,h58,3,1,6001B,0
1000115189ns,h54,h45,3,1,4872B,0
1000115430ns,h40,h58,3,2,2935B,0
1000115636ns,h52,h45,3,1,5663B,0
1000115688ns,h41,h40,3,2,30783B,0
1000115696ns,h62,h39,3,2,5780B,0
1000115908ns,h63,h51,3,3,5884B,0
1000116002ns,h38,h34,3,1,9173B,0
1000116048ns,h37,h45,3,2,6548B,0
1000116145ns,h42,h40,3,2,2254B,0
1000116256ns,h58,h35,3,1,37952B,0
1000116941ns,h47,h38,3,1,5856B,0
1000116959ns,h55,h34,3,4,14823B,0
1000116964ns,h64,h53,3,3,5379B,0
1000117103ns,h39,h38,3,2,16121B,0
1000117740ns,h51,h52,3,2,5384B,0
1000117803ns,h40,h52,3,1,3840B,0
1000117984ns,h51,h55,3,1,3422B,0
1000118005ns,h51,h49,3,1,73352B,0
1000118286ns,h64,h42,3,2,7087B,0
1000118713ns,h49,h61,3,1,868B,0
1000118715ns,h43,h44,3,2,5374B,0
1000118771ns,h40,h47,3,2,4040B,0
1000118787ns,h39,h53,3,1,1476B,0
1000118943ns,h44,h49,3,1,3257B,0
1000118976ns,h52,h63,3,1,994B,0
1000119110ns,h64,h63,3,1,7533B,0
1000119346ns,h60,h62,3,3,3024B,0
1000119651ns,h62,h51,3,1,7297B,0
1000119934ns,h60,h48,3,3,7312B,0
1000119957ns,h53,h55,3,1,8899B,0
1000120127ns,h36,h39,3,1,6444B,0
1000120168ns,h50,h41,3,1,4476B,0
1000120378ns,h35,h34,3,2,27579B,0
1000120537ns,h35,h38,3,1,5069B,0
1000120612ns,h47,h33,3,1,5979B,0
1000120784ns,h35,h53,3,1,7479B,0
1000120888ns,h33,h37,3,1,6479B,0
1000120995ns,h58,h54,3,2,105814B,0
1000121133ns,h41,h64,3,1,102355B,0
1000121321ns,h57,h45,3,2,58206B,0
1000121370ns,h64,h62,3,2,62720B,0
1000121539ns,h39,h47,3,2,7039B,0
1000121663ns,h34,h43,3,4,6254B,0
1000121931ns,h48,h36,3,1,8843B,0
1000122065ns,h35,h61,3,2,3757B,0
1000122082ns,h53,h58,3,3,4316B,0
1000122128ns,h58,h43,3,3,764B,0
1000122270ns,h52,h47,3,1,2840B,0
1000122310ns,h50,h43,3,1,67B,0
1000122360ns,h41,h33,3,1,7676B,0
1000122376ns,h58,h34,3,2,2449B,0
1000122585ns,h56,h44,3,3,14637B,0
1000122719ns,h50,h39,3,2,7899B,0
1000122850ns,h56,h49,3,1,178118B,0
1000123118ns,h47,h39,3,1,5445B,0
1000123442ns,h36,h39,3,2,49455B,0
1000123532ns,h48,h54,3,1,5939B,0
1000123578ns,h39,h56,3,1,4952B,0
1000123595ns,h55,h42,3,2,1785B,0
1000123786ns,h61,h60,3,2,28451B,0
1000123798ns,h51,h41,3,1,15206B,0
1000123995ns,h48,h44,3,3,4809B,0
1000124126ns,h36,h55,3,2,5957B,0
1000124144ns,h39,h34,3,1,4828B,0
1000124361ns,h35,h62,3,2,502B,0
1000124563ns,h36,h35,3,1,773B,0
1000124932ns,h43,h47,3,1,5204B,0
1000124939ns,h33,h56,3,2,3656B,0
1000125150ns,h43,h34,3,2,6551B,0
1000125375ns,h59,h58,3,3,3275B,0
1000125727ns,h41,h64,3,2,3517B,0
1000126023ns,h33,h47,3,1,7832B,0
1000126121ns,h59,h36,3,2,11052B,0
1000126480ns,h47,h35,3,2,4716B,0
1000126628ns,h54,h36,3,3,24745B,0
1000126698ns,h61,h57,3,1,4219B,0
1000127131ns,h49,h46,3,1,4990B,0
1000127160ns,h48,h62,3,1,9430B,0
1000127177ns,h39,h47,3,3,776B,0
1000127406ns,h57,h35,3,1,62832B,0
1000128219ns,h59,h46,3,3,1261B,0
1000128384ns,h48,h57,3,2,6001B,0
1000128529ns,h61,h59,3,1,10281B,0
1000128564ns,h60,h34,3,3,828B,0
1000128619ns,h64,h38,3,1,16471B,0
1000128715ns,h46,h48,3,1,509716B,0
1000128819ns,h43,h37,3,2,5998B,0
1000128874ns,h53,h60,3,1,2060B,0
1000129094ns,h39,h62,3,1,1421B,0
1000129307ns,h64,h43,3,1,1722B,0
1000129386ns,h43,h46,3,1,13146B,0
1000129403ns,h58,h50,3,2,5596B,0
1000129589ns,h47,h42,3,1,47199B,0
1000130000ns,h60,h50,3,1,5826B,0
1000130177ns,h61,h39,3,2,1345B,0
1000130520ns,h37,h42,3,2,5708B,0
1000130582ns,h57,h47,3,1,12401B,0
1000130652ns,h39,h52,3,1,19770B,0
1000130963ns,h42,h50,3,1,686B,0
1000131065ns,h54,h41,3,1,3146B,0
1000131131ns,h64,h40,3,1,6253B,0
1000131227ns,h37,h36,3,2,2234B,0
1000131335ns,h62,h58,3,4,26546B,0
1000131337ns,h39,h36,3,1,63122B,0
1000131375ns,h49,h56,3,1,4780B,0
1000131496ns,h55,h40,3,1,5776B,0
1000131740ns,h50,h42,3,1,6832B,0
1000132021ns,h35,h56,3,2,4485B,0
1000132376ns,h34,h54,3,1,6694B,0
1000132570ns,h48,h56,3,3,3509B,0
1000132701ns,h39,h49,3,1,4582B,0
1000132802ns,h44,h60,3,2,5836B,0
1000132866ns,h38,h36,3,2,7244B,0
1000132987ns,h63,h53,3,3,6652B,0
1000132992ns,h55,h36,3,2,4273B,0
1000133276ns,h59,h56,3,2,4021B,0
1000133487ns,h54,h44,3,1,2071B,0
1000133626ns,h54,h55,3,2,14413B,0
1000133825ns,h34,h54,3,2,1725B,0
1000133826ns,h44,h40,3,1,10862B,0
1000133946ns,h60,h59,3,1,4168B,0
1000134197ns,h36,h40,3,1,4477B,0
1000134383ns,h54,h49,3,1,11086B,0
1000134543ns,h39,h54,3,1,7719B,0
1000134630ns,h36,h40,3,2,11496B,0
1000135157ns,h55,h53,3,1,6471B,0
1000135275ns,h58,h42,3,3,24599B,0
1000135718ns,h50,h38,3,1,2124B,0
1000136067ns,h53,h58,3,4,7594B,0
1000136228ns,h57,h50,3,1,2062B,0
1000136568ns,h34,h43,3,5,11170B,0
1000136645ns,h43,h51,3,1,5120B,0
1000136890ns,h41,h33,3,2,7851B,0
1000136970ns,h47,h37,3,3,8798B,0
1000137026ns,h50,h45,3,2,7727B,0
1000137053ns,h46,h64,3,2,3864B,0
1000137096ns,h52,h49,3,1,20170B,0
1000137223ns,h62,h35,3,2,4093B,0
1000137253ns,h64,h57,3,1,6496B,0
1000137376ns,h63,h58,3,3,7849B,0
1000137509ns,h51,h57,3,2,4037B,0
1000137578ns,h51,h55,3,2,7450B,0
1000137675ns,h46,h39,3,1,4497B,0
1000137838ns,h60,h56,3,1,2989B,0
1000137851ns,h37,h59,3,1,16592B,0
1000137966ns,h48,h57,3,3,6798B,0
1000138003ns,h40,h44,3,1,4852B,0
1000138074ns,h59,h51,3,2,7078B,0
1000138139ns,h35,h53,3,2,441B,0
1000138246ns,h42,h61,3,1,2264B,0
1000138932ns,h51,h36,3,2,5437B,0
1000139021ns,h43,h59,3,2,288237B,0
1000139673ns,h64,h49,3,2,6430B,0
1000139749ns,h55,h44,3,2,1333B,0
1000139880ns,h42,h47,3,2,13118B,0
1000140127ns,h59,h33,3,2,14269B,0
1000140459ns,h59,h40,3,1,13803B,0
1000140671ns,h59,h53,3,1,6940B,0
1000140689ns,h63,h54,3,1,8252B,0
1000140855ns,h61,h48,3,3,3723B,0
1000140872ns,h33,h63,3,2,10839B,0
1000141088ns,h49,h48,3,1,17634B,0
1000141296ns,h62,h43,3,1,12762B,0
1000141570ns,h37,h60,3,1,5073B,0
1000141576ns,h40,h41,3,3,7126B,0
1000141758ns,h58,h52,3,1,7454B,0
1000141762ns,h41,h55,3,2,31368B,0
1000141908ns,h38,h59,3,1,1884B,0
1000142275ns,h54,h58,3,1,20516B,0
1000142373ns,h47,h45,3,4,6568B,0
1000142521ns,h42,h34,3,2,5117B,0
1000142642ns,h42,h34,3,3,5955B,0
1000142753ns,h36,h56,3,1,220B,0
1000142829ns,h39,h63,3,5,3839B,0
1000142888ns,h36,h43,3,2,7660B,0
1000143079ns,h39,h47,3,4,7729B,0
1000143145ns,h61,h56,3,1,6293B,0
1000143211ns,h37,h54,3,2,99606B,0
1000143253ns,h53,h41,3,1,6174B,0
1000143266ns,h47,h54,3,2,4731B,0
1000143438ns,h46,h42,3,2,22763B,0
1000143520ns,h61,h44,3,2,4258B,0
1000143562ns,h37,h50,3,1,7241B,0
1000143730ns,h60,h56,3,2,8794B,0
1000143739ns,h58,h37,3,1,18530B,0
1000143874ns,h56,h33,3,1,14545B,0
1000143984ns,h51,h53,3,1,5337B,0
1000144043ns,h33,h34,3,1,1032B,0
1000144163ns,h41,h40,3,3,667B,0
1000144282ns,h36,h53,3,2,10411B,0
1000144344ns,h34,h35,3,1,116131B,0
1000144800ns,h58,h34,3,3,4984B,0
1000144849ns,h61,h64,3,1,5831B,0
1000145457ns,h57,h46,3,2,10364B,0
1000145644ns,h43,h61,3,2,7703B,0
1000146012ns,h34,h39,3,3,4266B,0
1000146046ns,h56,h46,3,2,7822B,0
1000146133ns,h38,h44,3,2,4653B,0
1000146145ns,h60,h38,3,1,5098B,0
1000146245ns,h34,h43,3,6,6681B,0
1000146259ns,h47,h64,3,2,10822B,0
1000146261ns,h34,h56,3,1,2637B,0
1000146675ns,h37,h45,3,3,383B,0
1000146791ns,h41,h46,3,3,7444B,0
1000146879ns,h52,h41,3,3,428B,0
1000147069ns,h47,h50,3,4,784B,0
1000147140ns,h62,h56,3,2,3938B,0
1000147150ns,h36,h54,3,1,7669B,0
1000147643ns,h40,h47,3,3,1160B,0
1000147734ns,h59,h34,3,1,1088B,0
1000147752ns,h52,h62,3,2,201991B,0
1000147855ns,h59,h46,3,4,5671B,0
1000148028ns,h42,h45,3,1,30008B,0
1000148134ns,h55,h33,3,3,3777B,0
1000148138ns,h49,h37,3,2,5779B,0
1000148396ns,h35,h60,3,3,5112B,0
1000148841ns,h35,h49,3,2,3086B,0
1000148841ns,h60,h56,3,3,4860B,0
1000148860ns,h39,h37,3,1,1067688B,0
1000148862ns,h59,h43,3,1,11874B,0
1000148929ns,h58,h59,3,1,5325B,0
1000148998ns,h38,h59,3,2,5555B,0
1000149028ns,h43,h40,3,1,4297B,0
1000149069ns,h64,h33,3,2,6610B,0
1000149142ns,h49,h58,3,1,11055B,0
1000149187ns,h40,h38,3,2,7952B,0
1000149251ns,h47,h58,3,3,6016B,0
1000149337ns,h40,h54,3,1,731B,0
1000149456ns,h54,h38,3,1,49576B,0
1000149538ns,h40,h35,3,2,5552B,0
1000149617ns,h50,h62,3,1,5391B,0
1000149815ns,h58,h52,3,2,54B,0
1000149967ns,h54,h52,3,1,2411B,0
1000150507ns,h50,h47,3,1,26183B,0
1000150606ns,h37,h52,3,1,6460B,0
1000150613ns,h43,h41,3,1,10830B,0
1000151282ns,h58,h56,3,3,2584B,0
1000151425ns,h40,h33,3,4,4870B,0
1000151539ns,h33,h62,3,1,21523B,0
1000151780ns,h57,h34,3,3,18362B,0
1000152098ns,h61,h35,3,1,4151B,0
1000152194ns,h59,h42,3,1,383B,0
1000152326ns,h43,h37,3,3,16059B,0
1000152363ns,h54,h40,3,1,2945B,0
1000153387ns,h45,h44,3,1,14707B,0
1000153432ns,h37,h56,3,2,7927B,0
1000153567ns,h33,h45,3,2,2936B,0
1000153805ns,h60,h41,3,2,1369B,0
1000153975ns,h41,h48,3,1,55999B,0
1000154018ns,h38,h45,3,1,7185B,0
1000154095ns,h44,h42,3,2,7381B,0
1000154139ns,h39,h61,3,2,5972B,0
1000154141ns,h40,h50,3,2,2617B,0
1000154208ns,h44,h64,3,3,7221B,0
1000154331ns,h40,h57,3,1,4200B,0
1000154405ns,h55,h51,3,2,15985B,0
1000154665ns,h48,h41,3,1,10850B,0
1000154976ns,h58,h54,3,3,475B,0
1000155045ns,h45,h47,3,2,60991B,0
1000155587ns,h46,h56,3,1,633B,0
1000156309ns,h45,h48,3,3,1563B,0
1000156332ns,h49,h33,3,2,4548B,0
1000156454ns,h61,h56,3,2,2630B,0
1000156472ns,h42,h34,3,4,4059B,0
1000156514ns,h36,h54,3,2,5093B,0
1000156529ns,h48,h51,3,2,11045B,0
1000156701ns,h52,h57,3,3,5516B,0
1000156793ns,h41,h42,3,1,4350B,0
1000156883ns,h33,h54,3,2,6273B,0
1000156968ns,h54,h39,3,1,5411B,0
1000157130ns,h62,h49,3,3,4704B,0
1000157330ns,h34,h43,3,7,31325B,0
1000157749ns,h42,h64,3,1,6775B,0
1000157751ns,h38,h64,3,1,399157B,0
1000157754ns,h50,h39,3,3,13671B,0
1000158002ns,h64,h51,3,2,6948B,0
1000158465ns,h63,h43,3,1,4286B,0
1000158514ns,h63,h62,3,1,7954B,0
1000158575ns,h45,h51,3,3,5958B,0
1000158706ns,h48,h56,3,4,10055B,0
1000159084ns,h40,h54,3,2,5508B,0
1000159692ns,h46,h44,3,3,6305B,0
1000159705ns,h34,h62,3,2,360B,0
1000159758ns,h37,h61,3,1,11358B,0
1000159913ns,h56,h43,3,2,597B,0
1000159941ns,h50,h56,3,3,7901B,0
1000160404ns,h43,h33,3,1,7048B,0
1000160409ns,h43,h59,3,3,13881B,0
1000160429ns,h44,h51,3,1,4522B,0
1000160671ns,h44,h63,3,1,7948B,0
1000160768ns,h60,h44,3,2,3612B,0
1000161063ns,h36,h53,3,3,6592B,0
1000161235ns,h43,h58,3,1,4959B,0
1000161290ns,h58,h52,3,3,478734B,0
1000161403ns,h44,h64,3,4,198173B,0
1000161478ns,h39,h33,3,1,3645B,0
1000161543ns,h40,h37,3,2,6910B,0
1000161690ns,h33,h34,3,2,4865B,0
1000161830ns,h34,h37,3,1,142116B,0
1000162555ns,h55,h62,3,2,52733B,0
1000162755ns,h53,h63,3,2,7084B,0
1000162822ns,h33,h48,3,1,9963B,0
1000163109ns,h45,h63,3,2,7906B,0
1000163152ns,h35,h59,3,1,5072B,0
1000163361ns,h62,h57,3,2,44195B,0
1000163862ns,h33,h56,3,3,31148B,0
1000163906ns,h54,h39,3,2,4876B,0
1000163934ns,h47,h50,3,5,11880B,0
1000164123ns,h45,h46,3,2,158B,0
1000164294ns,h62,h63,3,2,17664B,0
1000164357ns,h57,h38,3,1,6900B,0
1000164497ns,h33,h38,3,4,97593B,0
1000164802ns,h43,h54,3,2,5157B,0
1000164915ns,h56,h38,3,1,7426B,0
1000165047ns,h46,h36,3,2,4809B,0
1000165499ns,h64,h49,3,3,14363B,0
1000165559ns,h55,h58,3,2,7210B,0
1000166040ns,h57,h52,3,3,1115362B,0
1000166167ns,h34,h57,3,3,17B,0
1000166324ns,h33,h41,3,2,2455B,0
1000167472ns,h33,h42,3,2,760B,0
1000167564ns,h51,h46,3,3,2195B,0
1000167726ns,h54,h64,3,1,57814B,0
1000167749ns,h63,h55,3,2,90287B,0
1000167852ns,h43,h63,3,1,6170B,0
1000168078ns,h37,h50,3,2,86497B,0
1000168771ns,h43,h50,3,3,17993B,0
1000169012ns,h35,h64,3,1,14071B,0
1000169038ns,h40,h39,3,1,11872B,0
1000169185ns,h45,h58,3,1,3273B,0
1000169694ns,h39,h58,3,1,6762B,0
1000169765ns,h55,h60,3,1,5681B,0
1000170268ns,h38,h57,3,1,92618B,0
1000170446ns,h57,h37,3,1,3032B,0
1000170698ns,h44,h54,3,1,2963B,0
1000170873ns,h41,h62,3,2,7712B,0
1000170959ns,h41,h51,3,1,2745B,0
1000171270ns,h42,h44,3,1,1919B,0
1000171477ns,h40,h63,3,3,6373B,0
1000171943ns,h46,h50,3,3,15337B,0
1000171952ns,h62,h46,3,1,7247B,0
1000172110ns,h44,h52,3,1,12396B,0
1000172614ns,h47,h58,3,4,4315B,0
1000172655ns,h55,h40,3,2,4481B,0
1000172828ns,h59,h33,3,3,5723B,0
1000173526ns,h35,h49,3,3,1353793B,0
1000173974ns,h37,h63,3,1,9811B,0
1000174187ns,h39,h54,3,2,85637B,0
1000174216ns,h55,h53,3,2,6666B,0
1000174658ns,h55,h53,3,3,6811B,0
1000175062ns,h41,h48,3,2,1300305B,0
1000175211ns,h60,h56,3,4,3314B,0
1000175274ns,h35,h40,3,2,14350B,0
1000175288ns,h48,h61,3,2,14976B,0
1000175304ns,h63,h41,3,2,22270B,0
1000175457ns,h38,h63,3,1,12066B,0
1000175550ns,h52,h62,3,3,2709B,0
1000175787ns,h33,h35,3,2,7732B,0
1000175854ns,h44,h47,3,2,51872B,0
1000175912ns,h61,h56,3,3,6886B,0
1000176107ns,h51,h47,3,1,5137B,0
1000176529ns,h52,h49,3,2,92089B,0
1000177238ns,h36,h58,3,1,6872B,0
1000177244ns,h49,h55,3,1,5575B,0
1000177265ns,h58,h63,3,1,7326B,0
1000177337ns,h62,h38,3,1,15861B,0
1000177374ns,h46,h62,3,1,3982B,0
1000177540ns,h46,h62,3,2,273B,0
1000177600ns,h46,h53,3,2,6591B,0
1000177690ns,h40,h63,3,4,75965B,0
1000177854ns,h62,h41,3,2,7897B,0
1000177876ns,h54,h61,3,1,7471B,0
1000177897ns,h55,h57,3,1,7444B,0
1000178116ns,h52,h35,3,3,6313B,0
1000178465ns,h60,h33,3,3,10724B,0
1000179056ns,h53,h33,3,3,4171B,0
1000179149ns,h35,h41,3,1,29899B,0
1000179171ns,h46,h57,3,2,4390B,0
1000179269ns,h53,h45,3,3,83051B,0
1000179329ns,h57,h53,3,1,54793B,0
1000179767ns,h47,h45,3,5,1359B,0
1000180007ns,h53,h61,3,1,5891B,0
1000180141ns,h53,h34,3,1,11644B,0
1000180517ns,h62,h47,3,1,5904B,0
1000180802ns,h52,h59,3,1,6416B,0
1000181033ns,h52,h37,3,2,16117B,0
1000181400ns,h61,h55,3,2,8904B,0
1000181429ns,h64,h43,3,2,108847B,0
1000181453ns,h64,h33,3,3,2869B,0
1000181934ns,h47,h48,3,2,51722B,0
1000181956ns,h63,h49,3,1,56351B,0
1000182391ns,h58,h34,3,4,7504B,0
1000182487ns,h41,h51,3,2,74055B,0
1000182560ns,h35,h44,3,1,4202B,0
1000182573ns,h47,h33,3,2,28281B,0
1000182606ns,h64,h39,3,1,13710B,0
1000182631ns,h58,h36,3,1,7287B,0
1000182792ns,h43,h50,3,4,1580B,0
1000183251ns,h55,h34,3,5,525B,0
1000183639ns,h53,h62,3,1,191B,0
1000183725ns,h61,h60,3,3,4183B,0
1000183807ns,h50,h63,3,1,12929B,0
1000184247ns,h48,h43,3,1,5359B,0
1000184535ns,h62,h61,3,2,13848B,0
1000184666ns,h64,h57,3,2,7425B,0
1000184943ns,h59,h41,3,1,5382B,0
1000185002ns,h64,h54,3,1,28015B,0
1000185335ns,h49,h52,3,3,670B,0
1000185392ns,h53,h45,3,4,6039B,0
1000185457ns,h45,h42,3,1,19854B,0
1000185520ns,h40,h34,3,3,2212B,0
1000185580ns,h52,h37,3,3,9290B,0
1000185673ns,h59,h37,3,2,4854B,0
1000185780ns,h40,h48,3,2,423B,0
1000185785ns,h64,h53,3,4,6112B,0
1000185915ns,h59,h57,3,1,6527B,0
1000186015ns,h54,h34,3,1,725B,0
1000186083ns,h57,h59,3,1,6909B,0
1000186194ns,h63,h34,3,2,5021B,0
1000186526ns,h62,h50,3,1,78B,0
1000186725ns,h42,h56,3,2,3327B,0
1000186996ns,h62,h53,3,1,1933B,0
1000187068ns,h48,h63,3,2,6690B,0
1000188294ns,h48,h44,3,4,752B,0
1000188386ns,h57,h51,3,1,56504B,0
1000188412ns,h39,h35,3,2,22322B,0
1000188741ns,h50,h59,3,1,83748B,0
1000188822ns,h46,h39,3,2,4738B,0
1000188873ns,h36,h41,3,1,32593B,0
1000188907ns,h49,h55,3,2,892342B,0
1000189773ns,h37,h41,3,1,13096B,0
1000189781ns,h61,h41,3,3,4395B,0
1000189798ns,h33,h62,3,2,7816B,0
1000189826ns,h49,h64,3,2,7166B,0
1000189941ns,h48,h37,3,1,5511B,0
1000190007ns,h39,h61,3,3,4663B,0
1000190012ns,h33,h50,3,2,1044B,0
1000190025ns,h60,h34,3,4,2187B,0
1000190190ns,h44,h51,3,2,2336B,0
1000190191ns,h40,h53,3,3,6174B,0
1000190194ns,h39,h34,3,2,7566B,0
1000190376ns,h50,h57,3,1,13050B,0
1000190492ns,h56,h59,3,3,814B,0
1000190595ns,h44,h35,3,2,18865B,0
1000190988ns,h53,h47,3,1,758B,0
1000190998ns,h63,h40,3,2,6814B,0
1000191136ns,h55,h47,3,1,11652B,0
1000191196ns,h42,h38,3,4,7473B,0
1000191311ns,h34,h43,3,8,92402B,0
1000191351ns,h59,h53,3,2,4997B,0
1000191473ns,h51,h48,3,3,7081B,0
1000191541ns,h44,h50,3,1,1444B,0
1000191862ns,h50,h59,3,2,6856B,0
1000192316ns,h50,h43,3,2,17168B,0
1000192721ns,h35,h59,3,2,3516B,0
1000192732ns,h38,h35,3,1,4273B,0
1000193200ns,h53,h46,3,2,8582B,0
1000193213ns,h64,h44,3,2,4212B,0
1000193326ns,h45,h47,3,3,4258B,0
1000193517ns,h39,h59,3,2,64425B,0
1000193765ns,h51,h49,3,2,1897127B,0
1000193836ns,h56,h64,3,1,2707B,0
1000194165ns,h61,h60,3,4,31263B,0
